time,FX,FY,FZ,RX,RY,RZ,
1544.29,-6.5738,2.9513,0.197642,-0.356459,0.178662,-0.12324,
1544.29,-6.40317,3.09089,0.244031,-0.360716,0.183209,-0.12637,
1544.3,-6.55299,2.8712,0.153247,-0.352216,0.177854,-0.124738,
1544.3,-6.38715,3.13752,0.164663,-0.361206,0.183064,-0.122539,
1544.31,-6.65869,2.9903,0.282094,-0.357969,0.175164,-0.123196,
1544.32,-6.41292,3.13384,0.129241,-0.362177,0.181106,-0.122532,
1544.32,-6.43903,3.05827,0.171761,-0.357509,0.180106,-0.12562,
1544.33,-6.44334,3.02679,0.198184,-0.35834,0.181088,-0.126713,
1544.33,-6.6305,3.08826,0.159886,-0.361723,0.178426,-0.123376,
1544.34,-6.53228,3.14409,0.232082,-0.361646,0.17852,-0.127442,
1544.34,-6.39887,3.26698,0.135451,-0.364558,0.182591,-0.125105,
1544.39,-6.47418,3.15893,0.224359,-0.363855,0.179303,-0.120416,
1544.4,-6.33277,2.99998,0.36931,-0.357272,0.183753,-0.116981,
1544.4,-6.23249,3.04565,0.253519,-0.357919,0.187892,-0.1236,
1544.41,-6.37358,3.00843,0.347039,-0.358909,0.180717,-0.125653,
1544.42,-6.30371,2.92838,0.191479,-0.354686,0.186256,-0.124456,
1544.42,-6.41241,3.12747,0.25307,-0.361583,0.180525,-0.127429,
1544.43,-6.54418,3.11993,0.205401,-0.360425,0.178435,-0.121059,
1544.43,-6.21015,3.04713,0.186845,-0.357807,0.184684,-0.125964,
1544.44,-6.46485,2.95012,0.315154,-0.355307,0.180247,-0.12866,
1544.45,-6.31564,2.95057,0.15437,-0.356183,0.186576,-0.121477,
1544.45,-6.47734,3.09529,0.201649,-0.357042,0.178133,-0.12113,
1544.46,-6.43798,3.141,0.136979,-0.359544,0.180114,-0.121023,
1544.46,-6.43952,3.23252,0.168231,-0.360884,0.179903,-0.119128,
1544.47,-6.50822,2.96954,0.126884,-0.355199,0.181417,-0.124174,
1544.47,-6.43227,3.0912,0.217705,-0.357486,0.182429,-0.124016,
1544.48,-6.52293,2.90821,0.409585,-0.35411,0.178754,-0.123926,
1544.48,-6.51435,2.81586,0.190637,-0.355066,0.178924,-0.124259,
1544.49,-6.51906,3.02268,0.120881,-0.357066,0.180725,-0.122498,
1544.5,-6.45993,2.96065,0.0571087,-0.355922,0.181459,-0.126738,
1544.5,-6.62292,3.09808,0.126203,-0.359154,0.175569,-0.127371,
