time,x,y,z,r,p,y,
2795.5,-0.329198,0.0430786,0.0154808,1.5739e-05,3.14158,-7.91695e-05,
2795.51,-0.329184,0.0431178,0.0155091,-7.74726e-05,-3.14156,-0.000147402,
2795.51,-0.329205,0.0430884,0.0155075,0.000142322,-3.14154,-3.11036e-05,
2795.52,-0.329177,0.0430941,0.0154922,4.65022e-05,3.14154,1.23725e-06,
2795.52,-0.3292,0.0430974,0.0155117,8.85893e-05,-3.14153,-8.1566e-05,
2795.53,-0.329167,0.0430709,0.0154839,-3.98708e-05,3.14159,-0.000130606,
2795.53,-0.329197,0.0431145,0.0154999,-5.46736e-05,-3.14158,-3.52843e-05,
2795.54,-0.329207,0.0430974,0.0155088,-3.41297e-05,-3.14148,-2.24409e-05,
2795.54,-0.329199,0.0430884,0.0155077,6.4386e-05,-3.14156,-4.30169e-05,
2795.55,-0.329196,0.0430857,0.015509,4.05462e-05,-3.14152,-3.10068e-06,
2795.56,-0.329216,0.0430985,0.0155002,5.81219e-05,-3.14149,-5.57695e-05,
2795.56,-0.329196,0.0431068,0.0155163,-8.14762e-05,-3.14154,-0.000116128,
2795.57,-0.329198,0.043096,0.0155,-3.45626e-05,-3.14156,4.39547e-05,
2795.57,-0.329217,0.0431083,0.0155104,-4.86699e-05,-3.14151,-3.66519e-05,
2795.58,-0.329181,0.0430752,0.0154918,3.44568e-05,3.14157,-3.099e-05,
2795.58,-0.32918,0.0430885,0.0154907,1.7415e-05,3.14156,-8.44011e-05,
2795.59,-0.329201,0.0431014,0.0155063,3.77506e-06,-3.14155,-3.8023e-05,
2795.6,-0.329194,0.0431026,0.0154944,-6.21334e-05,-3.14158,2.57377e-05,
2795.6,-0.329154,0.0430833,0.0154779,9.95751e-05,3.14148,-5.15552e-05,
2795.61,-0.329177,0.0431068,0.0155047,-8.01122e-05,-3.14158,-6.86675e-07,
2795.61,-0.329188,0.0431009,0.0155023,-6.98319e-07,-3.14159,-4.48736e-05,
2795.62,-0.329193,0.0431063,0.0154963,6.37784e-05,-3.14155,3.6823e-05,
2795.63,-0.329193,0.043101,0.0155056,6.83298e-05,3.14159,3.32802e-05,
2795.63,-0.329193,0.0430805,0.0155052,8.7684e-05,-3.14157,-4.27422e-05,
2795.63,-0.329191,0.0430819,0.0154984,2.97692e-06,-3.14156,6.85681e-05,
2795.64,-0.329175,0.0430927,0.0155004,2.46484e-05,3.14156,5.79747e-05,
2795.64,-0.329171,0.0431063,0.0154902,2.61585e-05,3.14156,-2.3689e-05,
2795.65,-0.329192,0.0430962,0.0154984,-3.61127e-06,3.14157,2.18267e-05,
2795.65,-0.329202,0.0431115,0.0154794,-8.25936e-05,3.14158,7.08225e-07,
2795.66,-0.329202,0.0431064,0.0154876,-1.70939e-05,-3.14159,-2.96523e-06,
2795.67,-0.329224,0.0431154,0.0155185,-2.93919e-05,-3.1415,-5.69353e-05,
2795.67,-0.329196,0.0431056,0.0154946,1.0853e-05,-3.14159,-0.00010679,
2795.68,-0.329177,0.0430851,0.0154927,-2.19519e-05,3.14156,4.52309e-05,
2795.69,-0.329207,0.0431005,0.0154907,2.54057e-05,-3.14156,8.06344e-05,
2795.69,-0.329194,0.0431217,0.0155033,-0.00010968,-3.14151,-2.95293e-05,
2795.7,-0.329179,0.0431028,0.0154917,2.91792e-05,3.14157,-1.46168e-05,
2795.7,-0.329186,0.0430811,0.0155004,4.58351e-05,-3.14157,2.65036e-06,
2795.71,-0.329188,0.0431112,0.0155053,-0.00010646,-3.14155,6.02679e-05,
2795.71,-0.329223,0.043108,0.0155049,-8.12717e-06,-3.1415,-3.98718e-05,
2795.72,-0.329199,0.0431077,0.015505,-6.73924e-05,-3.14156,-3.97971e-05,
2795.72,-0.329193,0.0430885,0.015498,3.92969e-05,-3.14153,2.91794e-06,
2795.73,-0.329191,0.0430927,0.0154943,-1.47887e-05,3.14155,-7.73995e-07,
2795.73,-0.329186,0.0431065,0.0154931,0.000125971,3.14157,-4.61823e-05,
2795.74,-0.329225,0.0430979,0.015506,2.25978e-05,-3.14149,-2.30466e-05,
2795.74,-0.329168,0.0430851,0.0154826,1.50707e-05,3.14153,-9.18242e-05,
2795.75,-0.329163,0.0430851,0.0154922,-1.47874e-05,3.14153,-7.26063e-05,
2795.76,-0.329198,0.0431045,0.015513,-2.23769e-05,-3.14154,-7.57161e-05,
2795.76,-0.32919,0.0430852,0.0155039,3.32932e-06,-3.14155,-6.79209e-05,
2795.77,-0.329172,0.0430828,0.0154985,-6.21846e-05,3.14159,-4.8414e-05,
2795.77,-0.329187,0.0430823,0.015502,-6.38148e-05,-3.14158,4.41398e-05,
2795.78,-0.329206,0.0431157,0.0154997,-5.15944e-05,-3.14156,-5.22007e-05,
2795.79,-0.329196,0.0430872,0.0154923,-2.31932e-05,-3.14158,2.46932e-05,
2795.79,-0.329161,0.0430979,0.0154885,3.01333e-06,3.14153,-5.17202e-05,
2795.8,-0.329195,0.0430872,0.0154935,-2.38044e-05,-3.14159,-2.45096e-05,
2795.8,-0.329188,0.0430905,0.0154954,5.09121e-05,-3.14157,6.77742e-05,
2795.8,-0.329157,0.0430868,0.0154883,5.02652e-05,3.14152,-6.30021e-05,
2795.81,-0.329178,0.0431031,0.0154907,-6.58278e-05,-3.14156,0.000123401,
2795.81,-0.329172,0.0430804,0.0154714,5.58934e-05,3.14154,-7.3633e-05,
2795.82,-0.329175,0.0430994,0.0154878,-2.35074e-05,3.14156,2.96875e-05,
2795.83,-0.329162,0.0431063,0.0154919,9.5713e-05,3.14157,-4.68e-05,
