time,x,y,z,r,p,y,
22.1138,-0.329196,0.0431032,0.00551503,-6.15094e-05,-3.14154,-2.39977e-05,
22.1169,-0.329177,0.0430907,0.00549151,2.78854e-05,3.14157,-0.000101006,
22.123,-0.329183,0.0430795,0.00551247,2.99602e-05,-3.14156,-2.2273e-05,
22.1292,-0.329166,0.0430874,0.00549993,-6.34471e-05,3.14154,-1.92445e-05,
22.1324,-0.32918,0.0430868,0.00550296,-8.96807e-06,3.14158,3.32737e-05,
22.1385,-0.329181,0.0431017,0.00551095,8.98935e-05,3.14159,7.55403e-05,
22.1448,-0.329174,0.0430851,0.00549986,4.34035e-05,3.14157,2.54768e-05,
22.1479,-0.329172,0.0430645,0.00549455,-4.10937e-05,3.14156,-6.46628e-05,
22.153,-0.329191,0.0431027,0.00551006,-2.16923e-05,-3.14155,-2.4646e-05,
22.1593,-0.329189,0.0430895,0.00551265,0.000115622,-3.14154,-8.93464e-05,
22.1624,-0.329211,0.0430965,0.00550744,-1.46779e-05,-3.14148,-8.43057e-06,
22.1684,-0.329178,0.0430855,0.0055094,7.81451e-06,3.14158,-2.86806e-05,
22.1716,-0.329186,0.0431048,0.00551887,-9.48148e-05,-3.14153,-0.000121474,
22.1778,-0.329188,0.0431096,0.00551157,-0.000111495,-3.14155,-4.80011e-05,
22.186,-0.329164,0.0431038,0.00550601,-1.95283e-05,3.14155,7.92793e-05,
22.1892,-0.329213,0.043104,0.00550334,-8.08371e-05,-3.14151,1.6601e-05,
22.1935,-0.329184,0.0430856,0.00551314,-6.21733e-05,-3.14153,2.73516e-05,
22.1998,-0.32919,0.0430819,0.00551948,-1.77951e-05,-3.14151,-4.85671e-05,
22.2029,-0.329187,0.0430916,0.00551131,-2.99264e-06,-3.14156,-2.49556e-05,
22.209,-0.329165,0.0430615,0.00549144,-3.59488e-05,3.14155,-4.93649e-05,
22.2121,-0.329189,0.0430929,0.00551388,3.74445e-05,-3.14156,-4.75852e-05,
22.2183,-0.329189,0.0430948,0.00551237,-6.64433e-06,-3.14152,9.66105e-06,
22.2245,-0.329215,0.0431137,0.00551895,-1.43558e-05,-3.1415,-4.41868e-05,
22.2277,-0.329173,0.0430838,0.0054883,3.99058e-05,3.14151,-3.09938e-05,
22.2332,-0.329222,0.0431166,0.00552007,6.45093e-05,-3.14146,-4.82419e-05,
22.2395,-0.329227,0.0431045,0.0055226,-1.36918e-06,-3.14145,-7.72086e-05,
