time,FX,FY,FZ,RX,RY,RZ,
13.454,-0.772873,0.618251,-5.41036,-0.0367504,-0.142071,-0.0526556,
13.459,-0.687654,0.646015,-5.30775,-0.0377934,-0.140513,-0.0504967,
13.4624,-1.04278,0.624284,-5.41997,-0.0361702,-0.150358,-0.0480598,
13.4678,-0.925598,0.558012,-5.40229,-0.0370113,-0.145715,-0.0490993,
13.476,-0.883812,0.665781,-5.32597,-0.0421756,-0.147315,-0.0518504,
13.479,-0.754131,0.693209,-5.4106,-0.0370259,-0.142606,-0.0501357,
13.485,-0.880856,0.857741,-5.42123,-0.0417722,-0.145472,-0.0508165,
13.488,-0.9893,0.657649,-5.46993,-0.0387381,-0.14722,-0.0542218,
13.4959,-0.817972,0.7789,-5.41109,-0.0424491,-0.141285,-0.0540474,
13.503,-1.07858,0.617199,-5.2934,-0.0371686,-0.152489,-0.0527398,
13.5062,-0.882884,0.795182,-5.46265,-0.0391368,-0.145958,-0.0526232,
13.5109,-1.16928,0.547812,-5.46966,-0.03595,-0.151061,-0.0524787,
13.518,-0.728872,0.814014,-5.3745,-0.0421168,-0.140518,-0.0526457,
13.521,-0.949212,0.640588,-5.4984,-0.0383493,-0.148128,-0.0516232,
13.5289,-0.996667,0.664338,-5.38569,-0.0411832,-0.148852,-0.0512402,
13.5319,-0.873366,0.665744,-5.30315,-0.037919,-0.143219,-0.0524965,
13.539,-0.909864,0.77219,-5.46259,-0.040685,-0.146544,-0.0523394,
13.5469,-0.852233,0.567489,-5.47513,-0.0381668,-0.142251,-0.0462482,
13.5501,-0.797616,0.60156,-5.38912,-0.0364741,-0.145399,-0.052237,
13.5566,-0.839893,0.45494,-5.50242,-0.0344103,-0.144721,-0.0503336,
13.5596,-0.72776,0.546688,-5.5309,-0.0360843,-0.139607,-0.0506229,
13.5677,-0.95962,0.726669,-5.54884,-0.0400503,-0.144987,-0.0498652,
13.5749,-0.567537,0.541865,-5.57299,-0.0349381,-0.139289,-0.0505029,
13.5779,-0.975179,0.57404,-5.51431,-0.0380716,-0.1469,-0.0559524,
13.5859,-0.932679,0.590142,-5.46202,-0.0373338,-0.145168,-0.0482032,
13.593,-0.896139,0.626504,-5.36543,-0.0348488,-0.144898,-0.0510559,
13.5963,-0.872013,0.431688,-5.58441,-0.0318025,-0.143356,-0.0507665,
13.6009,-0.73837,0.783628,-5.51555,-0.0425224,-0.143294,-0.0559987,
13.6062,-0.858857,0.674181,-5.54633,-0.0383377,-0.143369,-0.0523139,
13.6093,-0.76826,0.681697,-5.46671,-0.0391749,-0.140845,-0.047849,
13.6174,-0.776795,0.614411,-5.53437,-0.0355193,-0.141976,-0.0531076,
13.6204,-0.873029,0.52792,-5.56731,-0.0323895,-0.14742,-0.0497462,
13.6275,-0.797441,0.4895,-5.5479,-0.0334956,-0.143033,-0.0498769,
