Relative_Time(s),Ard_Micros,CH1(V),CH2(V),CH3(V),CH4(V),CH5(V),CH6(V)
17.313215,402013791,1.49733084,1.46416622,0.84250877,0.95406067,1.29719273,1.06480432
17.321352,402021928,1.49700600,1.46405774,0.84242831,0.95413935,1.29754678,1.06469107
17.328516,402029092,1.49713176,1.46390277,0.84232460,0.95394504,1.29719988,1.06475306
17.331553,402032129,1.49676877,1.46409469,0.84253023,0.95414650,1.29743770,1.06482220
17.339441,402040017,1.49722117,1.46384912,0.84238360,0.95410537,1.29719213,1.06476916
17.346523,402047099,1.49689335,1.46396714,0.84241162,0.95411252,1.29740492,1.06475247
17.349586,402050162,1.49707276,1.46404582,0.84242235,0.95420551,1.29749671,1.06481505
17.356664,402057240,1.49707752,1.46394985,0.84243606,0.95400583,1.29726902,1.06469644
17.359766,402060342,1.49691004,1.46401363,0.84248732,0.95402312,1.29739479,1.06474293
17.365940,402066516,1.49688977,1.46386402,0.84243546,0.95400464,1.29765228,1.06486631
17.373937,402074513,1.49714607,1.46412211,0.84237526,0.95386159,1.29726604,1.06473816
17.376965,402077541,1.49690407,1.46380263,0.84246884,0.95407140,1.29731611,1.06471670
17.384002,402084578,1.49681288,1.46383303,0.84214399,0.95401239,1.29715935,1.06473518
17.387034,402087610,1.49729568,1.46410304,0.84249805,0.95410835,1.29719273,1.06472326
17.394971,402095547,1.49706799,1.46391707,0.84239135,0.95389914,1.29766301,1.06490506
17.401099,402101675,1.49724084,1.46388965,0.84245513,0.95383238,1.29736320,1.06480075
17.404203,402104779,1.49685699,1.46394509,0.84464083,0.95405530,1.29730598,1.06489194
17.410424,402111000,1.49702328,1.46411377,0.84252368,0.95401656,1.29737750,1.06501950
17.417508,402118084,1.49716991,1.46398800,0.84235142,0.95403027,1.29715816,1.06479121
17.420530,402121106,1.49707335,1.46393376,0.84239135,0.95404398,1.29741386,1.06472266
17.428429,402129005,1.49716812,1.46382170,0.84255765,0.95389616,1.29759089,1.06464637
17.431468,402132044,1.49680036,1.46415609,0.84248195,0.95412385,1.29761294,1.06470002
17.438554,402139130,1.49701911,1.46399158,0.84240149,0.95412027,1.29716054,1.06488002
17.445613,402146189,1.49706739,1.46404939,0.84255586,0.95418882,1.29732803,1.06487823
17.448724,402149300,1.49712342,1.46382469,0.84229539,0.95717859,1.29577056,1.06843484
17.452985,402153561,1.49792570,1.46397429,0.84125767,0.95727872,1.29381910,1.06701327
17.456240,402156816,1.49825770,1.46155077,0.84142457,0.95195066,1.30241708,1.06546474
17.460859,402161435,1.49810332,1.46217244,0.84169040,0.95735025,1.29396394,1.06689883
17.466339,402166915,1.50299627,1.46505373,0.84238301,0.95572066,1.29378811,1.06343640
17.471713,402172289,1.50109845,1.46638470,0.84250401,0.95401954,1.29758493,1.06485320
17.474883,402175459,1.49730819,1.46404761,0.84244321,0.95428001,1.29754678,1.06475247
17.482178,402182754,1.49692911,1.46387714,0.84254811,0.95408630,1.29738644,1.06482220
17.490318,402190894,1.49721402,1.46414357,0.84254275,0.95408213,1.29741148,1.06471909
17.493422,402193998,1.49708289,1.46412032,0.84255050,0.95139276,1.29786686,1.06426788
17.500775,402201351,1.50021392,1.46620768,0.84252844,0.95408034,1.29744366,1.06475008
17.503913,402204489,1.49736363,1.46411496,0.84230791,0.95398735,1.29716531,1.06470121
17.511018,402211594,1.49686652,1.46386283,0.84236215,0.95403027,1.29744068,1.06477750
17.518930,402219506,1.49706918,1.46411198,0.84244261,0.95404815,1.29741923,1.06461597
17.521988,402222564,1.49660486,1.46398741,0.84249030,0.95402133,1.29758910,1.06487346
17.528141,402228717,1.49697083,1.46388667,0.84257732,0.95395636,1.29723564,1.06465054
17.531247,402231823,1.49716693,1.46420139,0.84252725,0.95404517,1.29739240,1.06461597
17.539389,402239965,1.49690467,1.46404224,0.83985637,0.95419657,1.29751519,1.06484545
17.547474,402248050,1.49689692,1.46381336,0.84229897,0.95399391,1.29744664,1.06461061
17.550497,402251073,1.49717289,1.46406489,0.84252844,0.95406484,1.29736797,1.06475306
17.557511,402258087,1.49697262,1.46383720,0.84246288,0.95392119,1.29746751,1.06487883
17.565423,402265999,1.49724263,1.46399873,0.84244857,0.95413041,1.29730121,1.06475306
17.568494,402269070,1.49693149,1.46391350,0.84247599,0.95424544,1.29736081,1.06500221
17.574605,402275181,1.49707693,1.46396595,0.84249030,0.95405292,1.29719869,1.06462730
17.577698,402278274,1.49680632,1.46380025,0.84247718,0.95414650,1.29742221,1.06475902
17.585803,402286379,1.49669784,1.46403151,0.84243486,0.95407617,1.29741744,1.06474412
17.593922,402294498,1.49696487,1.46405834,0.84240387,0.95402967,1.29743770,1.06483889
17.596959,402297535,1.49693567,1.46386641,0.84250162,0.95411074,1.29732743,1.06488956
17.604011,402304587,1.49674553,1.46408695,0.84227155,0.95407676,1.29722909,1.06470419
17.607034,402307610,1.49709064,1.46419543,0.84248195,0.95412802,1.29744009,1.06485201
17.614971,402315547,1.49698931,1.46394270,0.84234486,0.95401656,1.29751757,1.06486870
17.620096,402320672,1.49720925,1.46383720,0.84247838,0.95383477,1.29741863,1.06460763
17.623195,402323771,1.49730164,1.46408456,0.84253977,0.95410120,1.29731492,1.06544805
17.631426,402332002,1.49295288,1.46752494,0.84028731,0.95468890,1.29781142,1.06076313
17.639728,402340304,1.49870116,1.46385628,0.84189604,0.95528733,1.29438356,1.06182469
17.643005,402343581,1.49995524,1.46479982,0.84292303,0.95236372,1.30139366,1.06509817
17.647512,402348088,1.49754065,1.46125930,0.84233771,0.95402550,1.29737333,1.06479240
17.654817,402355393,1.49713415,1.46420377,0.84233652,0.95408987,1.29731313,1.06472863
17.657964,402358540,1.49673599,1.46396714,0.84246586,0.95407319,1.29786745,1.06477392
17.665106,402365682,1.49688917,1.46388310,0.84240447,0.95386695,1.29715518,1.06470359
17.668193,402368769,1.49724919,1.46394449,0.84256838,0.95382821,1.29731671,1.06519771
17.676402,402376978,1.49342793,1.46338599,0.84392677,0.95172119,1.29731671,1.06485976
17.682737,402383313,1.49716395,1.46402674,0.84230254,0.95401060,1.29744426,1.06465829
17.685833,402386409,1.49730879,1.46396893,0.84252368,0.95399868,1.29716352,1.06478644
17.691973,402392549,1.49710911,1.46400171,0.84217320,0.95390689,1.29750625,1.06484664
17.699924,402400500,1.49691838,1.46409648,0.84238122,0.95402371,1.29722074,1.06472922
17.702991,402403567,1.49665314,1.46386641,0.84248195,0.95417809,1.29773334,1.06482876
17.709106,402409682,1.49723190,1.46377939,0.84255109,0.95386397,1.29722730,1.06453968
17.712204,402412780,1.49726289,1.46397668,0.84254215,0.95400762,1.29734472,1.06460763
17.720345,402420921,1.49691957,1.46510142,0.84046612,0.95550012,1.29835383,1.06549156
17.724810,402425386,1.49577874,1.46918255,0.83993266,0.95604252,1.29750804,1.06486333
17.727985,402428561,1.49727780,1.46429199,0.84232281,0.95407259,1.29722074,1.06463087
17.735015,402435591,1.49675566,1.46396714,0.84258090,0.95400464,1.29742459,1.06488777
17.742927,402443503,1.49713653,1.46383839,0.84241877,0.95401239,1.29720465,1.06471313
17.745990,402446566,1.49687129,1.46366316,0.84252606,0.95420670,1.29788891,1.06479300
17.752109,402452685,1.49706084,1.46387118,0.84237586,0.95401596,1.29741386,1.06467081
17.755202,402455778,1.49731356,1.46404820,0.84229003,0.95402789,1.29721478,1.06472505
17.763344,402463920,1.49688083,1.46399158,0.84240268,0.95226478,1.29964486,1.06236530
17.770805,402471381,1.50229055,1.46497267,0.84263454,0.95418405,1.29726843,1.06487406
17.773961,402474537,1.49724978,1.46419543,0.84238301,0.95400941,1.29722074,1.06461597
17.781026,402481602,1.49705189,1.46400946,0.84230195,0.95394265,1.29753069,1.06490029
17.788916,402489492,1.49703461,1.46382588,0.84243725,0.95402312,1.29729286,1.06469525
17.791970,402492546,1.49686176,1.46395999,0.84256242,0.95411848,1.29754738,1.06480611
17.798128,402498704,1.49717647,1.46422940,0.84249447,0.95407319,1.29729048,1.06463624
17.801238,402501814,1.49705666,1.46415489,0.84253560,0.95407438,1.29760042,1.06475843
17.807424,402508000,1.49681824,1.46406251,0.84248553,0.95232081,1.30158261,1.06183184
17.813789,402514365,1.50288719,1.46494823,0.84219525,0.95586609,1.29371480,1.06688631
17.816979,402517555,1.49721223,1.46435874,0.84251473,0.95418286,1.29714624,1.06471909
17.824035,402524611,1.49699229,1.46387714,0.84248076,0.95397245,1.29769639,1.06483115
17.831915,402532491,1.49691719,1.46406132,0.84248195,0.95411312,1.29736081,1.06481922
17.834969,402535545,1.49685520,1.46399515,0.84253738,0.95410358,1.29762963,1.06467617
17.841094,402541670,1.49720687,1.46393853,0.84238122,0.95400643,1.29736201,1.06460226
17.844202,402544778,1.49722534,1.46398145,0.84239076,0.95418107,1.29736797,1.06482757
17.852338,402552914,1.49694997,1.46410781,0.84238718,0.95357787,1.29839674,1.06558455
17.859857,402560433,1.49765211,1.46692174,0.84000717,0.95611047,1.29720048,1.06478048
17.862986,402563562,1.49723965,1.46398919,0.84244440,0.95421802,1.29720346,1.06460942
17.870019,402570595,1.49697679,1.46399098,0.84233175,0.95395159,1.29746751,1.06472088
17.877932,402578508,1.49693209,1.46408695,0.84240745,0.95396649,1.29722909,1.06470598
17.880999,402581575,1.49661440,1.46406668,0.84258984,0.95420610,1.29787997,1.06465472
17.887118,402587694,1.49708527,1.46392482,0.84248314,0.95409226,1.29744426,1.06463803
17.890219,402590795,1.49708885,1.46405595,0.84250758,0.95403027,1.29733220,1.06483293
17.897419,402597995,1.49708766,1.46406906,0.84240387,0.95418822,1.29751102,1.06473101
17.905415,402605991,1.49748641,1.46399754,0.84228704,0.95411193,1.29757062,1.06471551
17.908447,402609023,1.49680155,1.46420615,0.84248732,0.95394563,1.29735068,1.06469048
17.915510,402616086,1.49729389,1.46387237,0.84250401,0.95408928,1.29727439,1.06501652
17.923422,402623998,1.49708110,1.46400410,0.84256897,0.95404577,1.29748539,1.06450690
17.926492,402627068,1.49677771,1.46399337,0.84242712,0.95420670,1.29741029,1.06518639
17.932606,402633182,1.49703997,1.46390098,0.84251831,0.95399272,1.29726068,1.06489373
17.935697,402636273,1.49689931,1.46405237,0.84253619,0.95412385,1.29727975,1.06466664
17.943802,402644378,1.49724323,1.46405834,0.84241281,0.95383119,1.29398719,1.06582714
17.950217,402650793,1.49364847,1.46651941,0.84357629,0.95451784,1.29459456,1.06761349
17.953501,402654077,1.49333435,1.46402257,0.84256182,0.95406603,1.29741684,1.06488419
17.961466,402662042,1.49699706,1.46402019,0.84231744,0.95410954,1.29730657,1.06484187
17.968528,402669104,1.49715799,1.46422940,0.84251652,0.95423054,1.29752234,1.06464577
17.971591,402672167,1.49712104,1.46432834,0.84237466,0.95251989,1.29578606,1.06376243
17.977857,402678433,1.49631101,1.46317499,0.84214459,0.95375192,1.29709378,1.06471253
17.980926,402681502,1.49745482,1.46420973,0.84249030,0.95428001,1.29737810,1.06476379
17.988926,402689502,1.49705487,1.46379190,0.84238658,0.95163595,1.29740254,1.06480671
17.994173,402694749,1.49724323,1.46400410,0.84254513,0.95405113,1.29732922,1.06461955
17.997315,402697891,1.49692494,1.46397250,0.84257911,0.95414590,1.29745141,1.06482161
18.005398,402705974,1.49707276,1.46388489,0.84230373,0.95383477,1.29742042,1.06487525
18.012506,402713082,1.49710494,1.46387893,0.84240745,0.95369112,1.29724756,1.06471790
18.015573,402716149,1.49698931,1.46403092,0.84237228,0.95244657,1.29580692,1.06385363
18.022866,402723442,1.49599510,1.46319764,0.84222625,0.95384728,1.29722909,1.06474591
18.025936,402726512,1.49720150,1.46400171,0.84252427,0.95405888,1.29739240,1.06473459
18.033939,402734515,1.49710375,1.46381098,0.84231387,0.95135819,1.30057648,1.06446517
18.038046,402738622,1.49851221,1.46496850,0.84024618,0.95678341,1.29378871,1.06246246
18.041383,402741959,1.50239188,1.46420615,0.84247242,0.95418643,1.29734353,1.06464518
18.048758,402749334,1.49691421,1.46398264,0.84238122,0.95383059,1.29755036,1.06461299
18.055963,402756539,1.49693745,1.46388846,0.84235976,0.95403504,1.29718915,1.06466068
18.059021,402759597,1.49665731,1.46382826,0.84248255,0.95419180,1.29767612,1.06460584
18.066102,402766678,1.49705666,1.46387595,0.84254513,0.95397663,1.29730002,1.06463862
18.069220,402769796,1.49708825,1.46388071,0.84248791,0.95385920,1.29736260,1.06466366
18.077345,402777921,1.49698037,1.46390992,0.84229837,0.95460665,1.29724876,1.06666041
18.082579,402783155,1.49332422,1.46943587,0.84282408,0.95453929,1.29381553,1.06628788
18.085877,402786453,1.49761456,1.46875578,0.84023486,0.95717859,1.30048589,1.06484187
18.093419,402793995,1.49734396,1.46400350,0.84245275,0.95412266,1.29733638,1.06469882
18.100513,402801089,1.49708348,1.46388191,0.84244321,0.95403027,1.29745320,1.06489194
18.103576,402804152,1.49696189,1.46421152,0.84257374,0.95414113,1.29725770,1.06476498
18.110674,402811250,1.49701136,1.46391826,0.84242175,0.95408511,1.29716173,1.06467737
18.118785,402819361,1.49694163,1.46380740,0.84238122,0.95407140,1.29753665,1.06475664
18.121894,402822470,1.49703640,1.46377581,0.84291409,0.95367205,1.30137340,1.06188787
18.130041,402830617,1.50199848,1.46491605,0.84283958,0.95551860,1.29584268,1.06494261
18.136402,402836978,1.49730104,1.46403926,0.84248374,0.95404577,1.29743055,1.06471194
18.139426,402840002,1.49715084,1.46385926,0.84245096,0.95414292,1.29738525,1.06471074
18.147417,402847993,1.49703699,1.46403271,0.84256123,0.95427346,1.29736558,1.06463445
18.150480,402851056,1.49696666,1.46425086,0.84231029,0.95416498,1.29738466,1.06483353
18.156589,402857165,1.49710971,1.46413880,0.84233234,0.95415484,1.29744188,1.06478585
18.163775,402864351,1.49701673,1.46377879,0.84237466,0.95386099,1.29730478,1.06477989
18.166888,402867464,1.49689871,1.46380919,0.84248374,0.95420312,1.29739062,1.06461478
18.174952,402875528,1.49719852,1.46408873,0.84238182,0.95412266,1.29732922,1.06472386
18.177975,402878551,1.49719137,1.46413284,0.84238003,0.95419239,1.29723862,1.06461240
18.185034,402885610,1.49702090,1.46393734,0.84255527,0.95402312,1.29748479,1.06486274
18.192932,402893508,1.49712223,1.46406191,0.84238241,0.95412146,1.29734591,1.06476558
18.195994,402896570,1.49658519,1.46392244,0.84253381,0.95415604,1.29754559,1.06487644
18.202081,402902657,1.49726409,1.46389919,0.84252368,0.95411550,1.29739598,1.06464816
18.205187,402905763,1.49727005,1.46414417,0.84244321,0.95409822,1.29718498,1.06462670
18.213302,402913878,1.49699765,1.46380025,0.84228526,0.95402967,1.30143956,1.06541169
18.218510,402919086,1.49681228,1.46827477,0.84011326,0.95716071,1.29819885,1.06522036
18.221785,402922361,1.49744886,1.46050173,0.84568272,0.95471036,1.29708008,1.06467260
18.228300,402928876,1.49706918,1.46402555,0.84237884,0.95422100,1.29767791,1.06461299
18.235481,402936057,1.49706382,1.46378594,0.84243069,0.95387470,1.29730896,1.06465591
18.238535,402939111,1.49715978,1.46416682,0.84244857,0.95403683,1.29734770,1.06478346
18.245679,402946255,1.49715501,1.46378237,0.84252666,0.95385265,1.29736260,1.06461657
18.253768,402954344,1.49703580,1.46413284,0.84236513,0.95409822,1.29745856,1.06475128
18.256884,402957460,1.49733084,1.46389979,0.84297309,0.95363092,1.30156235,1.06187535
18.265047,402965623,1.50291461,1.46504360,0.84227334,0.95718276,1.29744545,1.06484664
18.268242,402968818,1.49711865,1.46421986,0.84231625,0.95412385,1.29760698,1.06488479
18.273424,402974000,1.49727303,1.46382111,0.84248791,0.95406305,1.29734710,1.06471194
18.281419,402981995,1.49704832,1.46401006,0.84228645,0.95408272,1.29726783,1.06468869
18.284478,402985054,1.49698335,1.46423596,0.84245930,0.95425856,1.29737154,1.06487048
18.290590,402991166,1.49711508,1.46409112,0.84240089,0.95395278,1.29718677,1.06487943
18.297779,402998355,1.49711448,1.46403509,0.84254871,0.95412385,1.29742817,1.06474412
18.300883,403001459,1.49701613,1.46392005,0.84033022,0.95740866,1.29836634,1.06341434
18.309089,403009665,1.49936932,1.46016973,0.84566782,0.95449876,1.29802898,1.06484009
18.315402,403015978,1.49734038,1.46406608,0.84232579,0.95407438,1.29755930,1.06470955
18.318435,403019011,1.49699050,1.46390992,0.84233890,0.95402848,1.29751936,1.06484783
18.326436,403027012,1.49674910,1.46384912,0.84247718,0.95400702,1.29722015,1.06470002
18.329493,403030069,1.49702388,1.46403151,0.84258805,0.95419120,1.29718379,1.06500877
18.335631,403036207,1.49718302,1.46403986,0.84248851,0.95405530,1.29734830,1.06503678
18.343735,403044311,1.49693447,1.46365839,0.84229658,0.95404756,1.29720823,1.06471313
18.346851,403047427,1.49706441,1.46372753,0.84145079,0.95751416,1.29377977,1.06683327
18.354368,403054944,1.49824756,1.46384674,0.84394465,0.95127117,1.30016521,1.06483770
18.361500,403062076,1.49718899,1.46394449,0.84248374,0.95405232,1.29733518,1.06460703
18.364528,403065104,1.49704593,1.46389979,0.84247838,0.95427942,1.29751698,1.06481863
18.372426,403073002,1.49706978,1.46391886,0.84232400,0.95387232,1.29716650,1.06474233
18.375487,403076063,1.49676996,1.46411496,0.84240745,0.95424365,1.29725949,1.06491638
18.381607,403082183,1.49688977,1.46402376,0.84249685,0.95403504,1.29728571,1.06486154
18.388814,403089390,1.49705964,1.46398919,0.84256897,0.95389437,1.29741267,1.06475545
18.391904,403092480,1.49681348,1.46382469,0.84284971,0.95172715,1.29696087,1.06644345
18.400069,403100645,1.50028187,1.46496075,0.84110091,0.95728528,1.29374221,1.06689168
18.405492,403106068,1.49747986,1.46397847,0.84253381,0.95398139,1.29732445,1.06456233
18.408515,403109091,1.49693805,1.46400410,0.84231148,0.95423948,1.29754320,1.06479955
18.416428,403117004,1.49706978,1.46394687,0.84248970,0.95406901,1.29733697,1.06462313
18.419486,403120062,1.49689573,1.46413880,0.84257374,0.95430922,1.29734830,1.06488896
18.425608,403126184,1.49699348,1.46410423,0.84229658,0.95384788,1.29742519,1.06467677
18.433707,403134283,1.49730939,1.46392840,0.84257017,0.95411431,1.29736737,1.06481803
18.436817,403137393,1.49684685,1.46387416,0.84299992,0.95398497,1.29555360,1.06838001
18.443109,403143685,1.49277466,1.46754938,0.84287773,0.95257711,1.30084828,1.06482161
18.449703,403150279,1.49727601,1.46409231,0.84243784,0.95412146,1.29751757,1.06471253
18.452817,403153393,1.49707216,1.46411794,0.84258686,0.95419657,1.29734830,1.06462789
18.460903,403161479,1.49689871,1.46416741,0.84254096,0.95399272,1.29739360,1.06447709
18.463978,403164554,1.49714309,1.46419721,0.84266255,0.95410954,1.29760579,1.06469286
18.470144,403170720,1.49708050,1.46404582,0.84246228,0.95408749,1.29757897,1.06462968
18.478285,403178861,1.49694461,1.46407562,0.84247897,0.95412743,1.29724876,1.06482161
18.481384,403181960,1.49711329,1.46083670,0.84542404,0.95452737,1.29566029,1.06835497
18.489584,403190160,1.49326879,1.46954614,0.84284316,0.95443618,1.29731373,1.06483770
18.494895,403195471,1.49716574,1.46415072,0.84247122,0.95412623,1.29739538,1.06465650
18.497919,403198495,1.49697143,1.46395880,0.84254931,0.95418643,1.29731015,1.06467975
18.505915,403206491,1.49713534,1.46395701,0.84235797,0.95410418,1.29723147,1.06449259
18.508981,403209557,1.49739462,1.46395164,0.84258388,0.95404517,1.29758791,1.06484545
18.515092,403215668,1.49714845,1.46404522,0.84256063,0.95412146,1.29733757,1.06472982
18.523204,403223780,1.49716216,1.46413344,0.84241102,0.95399868,1.29735128,1.06488419
18.526339,403226915,1.49687844,1.46023708,0.84321747,0.95449578,1.29396990,1.06658412
18.534554,403235130,1.49298924,1.46937686,0.84277521,0.95421504,1.29720286,1.06486333
18.540895,403241471,1.49743873,1.46393138,0.84258686,0.95403504,1.29724578,1.06472922
18.543940,403244516,1.49711984,1.46403271,0.84250699,0.95423948,1.29738585,1.06473399
18.551938,403252514,1.49716336,1.46378296,0.84238956,0.95401537,1.29731313,1.06478406
18.554992,403255568,1.49731892,1.46394091,0.84255527,0.95399630,1.29771606,1.06480194
18.561088,403261664,1.49698693,1.46393317,0.84257434,0.95397663,1.29759446,1.06487406
18.569165,403269741,1.49711627,1.46406549,0.84242950,0.95403683,1.29724876,1.06464816
18.572278,403272854,1.49701315,1.46380740,0.84062348,0.95422637,1.29742995,1.06472565
18.579687,403280263,1.49694520,1.46395820,0.84242414,0.95403146,1.29740075,1.06475366
18.586899,403287475,1.49733382,1.46395224,0.84229360,0.95383417,1.29742638,1.06470002
18.589930,403290506,1.49684387,1.46392363,0.84247718,0.95400285,1.29732743,1.06484426
18.597926,403298502,1.49689990,1.46391469,0.84235619,0.95398914,1.29732386,1.06482638
18.600992,403301568,1.49745065,1.46398919,0.84273885,0.95416617,1.29755930,1.06471909
18.607106,403307682,1.49723488,1.46385985,0.84228585,0.95399510,1.29746989,1.06482876
18.615213,403315789,1.49710077,1.46418589,0.84229897,0.95390450,1.29738167,1.06469227
18.618349,403318925,1.49713832,1.46515446,0.84132324,0.95719349,1.29393653,1.06874002
18.623634,403324210,1.49824339,1.46426636,0.84056447,0.95688056,1.29938141,1.06554759
18.628182,403328758,1.49800676,1.46012622,0.84535013,0.95178377,1.29808620,1.06471849
18.631455,403332031,1.49710971,1.46424788,0.84251414,0.95413100,1.29754559,1.06464458
18.638523,403339099,1.49693209,1.46399933,0.84248851,0.95393133,1.29730359,1.06489850
18.646444,403347020,1.49714428,1.46388250,0.84239076,0.95388007,1.29719034,1.06462432
18.649484,403350060,1.49689573,1.46362799,0.84240268,0.95424723,1.29742399,1.06493009
18.655586,403356162,1.49709421,1.46416026,0.84248016,0.95410597,1.29707233,1.06466783
18.658699,403359275,1.49692017,1.46411019,0.84251414,0.95408153,1.29541591,1.06804384
18.666884,403367460,1.49428743,1.46882730,0.84283064,0.95184993,1.30193845,1.06553925
18.671257,403371833,1.49823385,1.46399575,0.84245513,0.95407080,1.29739479,1.06469942
18.674421,403374997,1.49717170,1.46410721,0.84257136,0.95410835,1.29738287,1.06461836
18.681526,403382102,1.49717647,1.46422761,0.84245692,0.95387887,1.29737989,1.06504989
18.689443,403390019,1.49732369,1.46403211,0.84253262,0.95406961,1.29756347,1.06463624
18.692471,403393047,1.49690348,1.46375972,0.84238360,0.95423293,1.29755989,1.06496049
18.697584,403398160,1.49716216,1.46408575,0.84250997,0.95407378,1.29728154,1.06490684
18.700686,403401262,1.49691540,1.46406012,0.84252606,0.95405352,1.29731075,1.06468690
18.708774,403409350,1.49679440,1.46417278,0.84240864,0.95407676,1.29749194,1.06479896
18.714169,403414745,1.49713653,1.46394151,0.84249089,0.95411729,1.29738287,1.06477631
18.717296,403417872,1.49700600,1.46406787,0.84257851,0.95411550,1.29749850,1.06490148
18.725374,403425950,1.49703699,1.46418947,0.84243427,0.95405709,1.29727975,1.06484366
18.732536,403433112,1.49718958,1.46396893,0.84255705,0.95419359,1.29727379,1.06471432
18.735569,403436145,1.49705368,1.46399575,0.84243129,0.95240843,1.29572824,1.06381548
18.742849,403443425,1.49625021,1.46342235,0.84225188,0.95374953,1.29717365,1.06454981
18.745927,403446503,1.49719852,1.46405714,0.84248910,0.95405650,1.29740909,1.06476916
18.753932,403454508,1.49710375,1.46400052,0.84230552,0.95140945,1.30132095,1.06260432
18.758048,403458624,1.49862665,1.46501141,0.84012340,0.95632803,1.29383997,1.06665266
18.761370,403461946,1.50116819,1.46823185,0.84295760,0.95429015,1.29734472,1.06478406
18.768851,403469427,1.49718600,1.46400886,0.84248493,0.95403087,1.29733041,1.06480909
18.776037,403476613,1.49720389,1.46420675,0.84255944,0.95402550,1.29734174,1.06456292
18.779057,403479633,1.49733919,1.46387952,0.84248672,0.95412504,1.29746393,1.06480194
18.786140,403486716,1.49720865,1.46392959,0.84244857,0.95402133,1.29716710,1.06477631
18.794279,403494855,1.49712044,1.46395164,0.84258209,0.95399689,1.29726425,1.06461597
18.797381,403497957,1.49703699,1.46404105,0.84232877,0.95413398,1.29757301,1.06473101
18.805456,403506032,1.49712282,1.46394032,0.84240268,0.95395100,1.29742042,1.06474472
18.808479,403509055,1.49687844,1.46411377,0.84246467,0.95402967,1.29736916,1.06463445
18.815531,403516107,1.49716812,1.46417218,0.84246288,0.95408987,1.29744784,1.06486154
18.822533,403523109,1.49710733,1.46425145,0.84241579,0.95411431,1.29731373,1.06461657
18.825557,403526133,1.49712402,1.46404939,0.84239076,0.95413458,1.29750684,1.06480790
18.832635,403533211,1.49689156,1.46398264,0.84240387,0.95397961,1.29724697,1.06490207
18.835739,403536315,1.49709064,1.46407562,0.84241937,0.95403504,1.29724995,1.06480909
18.843858,403544434,1.49703521,1.46388131,0.84247063,0.95270764,1.29752592,1.06489790
18.851930,403552506,1.49719375,1.46403747,0.84243427,0.95408749,1.29750506,1.06474055
18.854957,403555533,1.49716157,1.46397787,0.84251950,0.95418405,1.29755214,1.06480730
18.862029,403562605,1.49690407,1.46403032,0.84231804,0.95394146,1.29718081,1.06446756
18.865088,403565664,1.49727482,1.46406549,0.84258686,0.95397961,1.29736558,1.06465114
18.872192,403572768,1.49712998,1.46386224,0.84231446,0.95411789,1.29752830,1.06467439
18.880319,403580895,1.49698335,1.46394866,0.84249447,0.95397007,1.29726247,1.06477214
18.883405,403583981,1.49694043,1.46395999,0.84254573,0.95387947,1.29736558,1.06467260
18.890542,403591118,1.49444657,1.46411377,0.84217439,0.95404577,1.29714981,1.06474293
18.898426,403599002,1.49709183,1.46410304,0.84243665,0.95397067,1.29728690,1.06477512
18.901450,403602026,1.49714726,1.46380323,0.84246884,0.95408809,1.29756287,1.06469167
18.908522,403609098,1.49703699,1.46397608,0.84248136,0.95407974,1.29740134,1.06470836
18.911584,403612160,1.49693388,1.46413165,0.84258090,0.95420432,1.29736916,1.06482638
18.918695,403619271,1.49697918,1.46395164,0.84240387,0.95410358,1.29738346,1.06476856
18.926775,403627351,1.49716753,1.46379786,0.84247003,0.95404100,1.29731671,1.06467021
18.929875,403630451,1.49714309,1.46369117,0.84252904,0.95320296,1.29995660,1.06545342
18.937128,403637704,1.49732190,1.46750944,0.84027360,0.95734906,1.29824892,1.06262995
18.942714,403643290,1.50053459,1.46503347,0.84214459,0.95682632,1.29582480,1.06768084
18.945992,403646568,1.49813730,1.46438378,0.84367106,0.95283520,1.30198554,1.06542838
18.950487,403651063,1.49665135,1.46878320,0.84007571,0.95731449,1.29905835,1.06485260
18.955081,403655657,1.49613577,1.46915155,0.84008644,0.95622730,1.29828588,1.06470776
18.958399,403658975,1.49982709,1.46421688,0.84250699,0.95408749,1.29738525,1.06461299
18.965705,403666281,1.49717587,1.46401125,0.84242652,0.95409524,1.29717723,1.06483055
18.973777,403674353,1.49690109,1.46423059,0.84246109,0.95406126,1.29719034,1.06485380
18.976880,403677456,1.49693149,1.46396058,0.84168742,0.95745396,1.29379347,1.06656981
18.984365,403684941,1.49803776,1.46397906,0.84487210,0.95129084,1.30043761,1.06482101
18.991500,403692076,1.49728435,1.46376150,0.84258566,0.95411610,1.29742757,1.06455518
18.994524,403695100,1.49690646,1.46409529,0.84248732,0.95416319,1.29744426,1.06476856
19.002457,403703033,1.49694461,1.46396893,0.84250222,0.95386218,1.29738048,1.06472207
19.005481,403706057,1.49702030,1.46398741,0.84258745,0.95424544,1.29729584,1.06506241
19.010600,403711176,1.49692851,1.46406608,0.84239910,0.95404159,1.29741148,1.06487823
19.017807,403718383,1.49713117,1.46438497,0.84244559,0.95407378,1.29755095,1.06486929
19.020905,403721481,1.49720031,1.46382290,0.84527860,0.95150124,1.29881934,1.06541646
19.029035,403729611,1.49393994,1.46902042,0.84014724,0.95588755,1.29818455,1.06478763
19.033660,403734236,1.49731475,1.46407145,0.84246705,0.95410299,1.29738585,1.06473637
