Relative_Time(s),Ard_Micros,CH1(V),CH2(V),CH3(V),CH4(V),CH5(V),CH6(V)
22.816295,88020339,1.15667536,1.73563978,1.44534069,1.26322881,1.72964713,1.05384243
22.823406,88027450,1.15907921,1.73647424,1.48545044,1.26449302,1.73131427,1.05597628
22.831351,88035395,1.16141929,1.74053928,1.48837107,1.26728550,1.73457226,1.05668319
22.834379,88038423,1.16218879,1.74144408,1.48955721,1.26959041,1.73755666,1.05842961
22.841428,88045472,1.16447284,1.74434265,1.49209696,1.27030209,1.73874876,1.05935527
22.844490,88048534,1.16516962,1.74456200,1.49264234,1.27181128,1.74078962,1.06051160
22.851792,88055836,1.16678073,1.74857935,1.49545449,1.27365962,1.74553356,1.06293393
22.859840,88063884,1.16957082,1.75225696,1.49831849,1.27635315,1.74651703,1.06375349
22.862862,88066906,1.17023065,1.75352594,1.50086719,1.27860621,1.74908480,1.06538547
22.869935,88073979,1.17219641,1.75618371,1.50174874,1.27959267,1.74883327,1.06776489
22.873089,88077133,1.17594912,1.75356111,1.50639910,1.28061787,1.74753210,1.06923056
22.876400,88080444,1.21063485,1.76183960,1.50380212,1.28276244,1.75414524,1.06815172
22.881870,88085914,1.17552890,1.76093421,1.50569338,1.28329114,1.75526044,1.06877161
22.884937,88088981,1.17749407,1.76361224,1.50844711,1.28552631,1.75825617,1.07045246
22.892088,88096132,1.17806985,1.76481268,1.50912720,1.28616885,1.76116905,1.07208324
22.900196,88104240,1.17991163,1.76772973,1.51147205,1.28852562,1.76193735,1.07283605
22.903289,88107333,1.18075146,1.77046022,1.51407975,1.29053906,1.76455996,1.07413364
22.910411,88114455,1.18239476,1.77065513,1.51488382,1.29117206,1.76563582,1.07684864
22.918340,88122384,1.18482663,1.76904521,1.52013141,1.29055933,1.77024624,1.07691122
22.921625,88125669,1.18181422,1.77975914,1.52000982,1.29605488,1.77157721,1.07814146
22.929842,88133886,1.18689372,1.77804849,1.52069587,1.29656092,1.77244625,1.07851161
22.932896,88136940,1.18832841,1.77990041,1.52256686,1.29795269,1.77452287,1.07976628
22.939083,88143127,1.18870332,1.78085110,1.52325648,1.29897014,1.77663705,1.08101679
22.946311,88150355,1.19015350,1.78297481,1.52507800,1.30054489,1.77720568,1.08128799
22.949339,88153383,1.19059100,1.78528151,1.52698595,1.30232290,1.77953086,1.08262313
22.957327,88161371,1.19209363,1.78606472,1.52754981,1.30285398,1.78032896,1.08800126
22.963447,88167491,1.19388237,1.78799710,1.52860898,1.30038635,1.78387723,1.08172191
22.966801,88170845,1.19900837,1.78962192,1.53058309,1.30563394,1.78424082,1.08489169
22.973142,88177186,1.19490995,1.78991101,1.53116185,1.30613223,1.78431115,1.08527852
22.981276,88185320,1.19603171,1.79201565,1.53299410,1.30773321,1.78658328,1.08634366
22.984335,88188379,1.19653180,1.79257295,1.53341729,1.30879418,1.78816757,1.08749701
22.990498,88194542,1.19748666,1.79398677,1.53468568,1.30952076,1.78850493,1.08763112
22.993601,88197645,1.19786158,1.79574809,1.53627295,1.31070272,1.79060838,1.08828200
23.001725,88205769,1.19898512,1.79612777,1.53703291,1.31133274,1.75917706,1.08704640
23.009909,88213953,1.20452120,1.79925046,1.53651852,1.31512002,1.78978226,1.09096600
23.013127,88217171,1.20052412,1.79891965,1.53970260,1.31402925,1.79447792,1.09045042
23.019338,88223382,1.20143487,1.80024347,1.54012222,1.31425873,1.79501197,1.09159721
23.027369,88231413,1.20241060,1.80190406,1.54161352,1.31563262,1.75786695,1.09157993
23.030398,88234442,1.20283678,1.80207989,1.54208440,1.31708816,1.79838202,1.09267725
23.036513,88240557,1.20390251,1.80376253,1.54329736,1.31756321,1.79911337,1.09263791
23.039627,88243671,1.20416238,1.80532894,1.54494840,1.31878153,1.80083594,1.09363986
23.047731,88251775,1.20523169,1.80573127,1.54547114,1.31919459,1.80006764,1.09912826
23.054183,88258227,1.20776906,1.80835865,1.54648322,1.32041708,1.80287323,1.09472645
23.057332,88261376,1.20641902,1.80906317,1.54789407,1.32150785,1.80461607,1.09527422
23.064431,88268475,1.20722427,1.80906079,1.54858667,1.32200674,1.80523000,1.09606100
23.072353,88276397,1.20832577,1.81096933,1.55006427,1.32311062,1.80669568,1.09619571
23.075395,88279439,1.20853856,1.81113980,1.55043561,1.32447378,1.80809817,1.09727753
23.081495,88285539,1.20939925,1.81275449,1.55122120,1.32507161,1.80861077,1.09727217
23.084600,88288644,1.20974198,1.81393049,1.55299801,1.32589416,1.81029759,1.09809591
23.091796,88295840,1.21056869,1.81467495,1.55324060,1.32633523,1.81184194,1.09903408
23.099827,88303871,1.21156826,1.81586704,1.55453760,1.32776693,1.81228063,1.09923078
23.102850,88306894,1.21172741,1.81645892,1.55591268,1.32886187,1.81346796,1.09980000
23.109926,88313970,1.21264770,1.81761584,1.55599791,1.32922844,1.81401096,1.10009564
23.112998,88317042,1.21161833,1.81643031,1.55570406,1.32936076,1.81468687,1.10021068
23.119302,88323346,1.21365085,1.81930266,1.55755896,1.33170263,1.81713782,1.10146595
23.127341,88331385,1.21476188,1.82067058,1.55928154,1.33194522,1.81767962,1.10157980
23.130365,88334409,1.21520593,1.82246647,1.56052191,1.33306936,1.81921385,1.10218478
23.137432,88341476,1.21610358,1.82274959,1.56105358,1.33346574,1.81962929,1.10333515
23.144490,88348534,1.21704831,1.82466290,1.56261463,1.33514778,1.82146750,1.10359265
23.147596,88351640,1.21769145,1.82500503,1.56324107,1.33679644,1.82352743,1.10429360
23.155699,88359743,1.21870413,1.82666681,1.56474728,1.33707599,1.82400844,1.10474540
23.204467,88408511,1.22575059,1.83765552,1.57569189,1.34643928,1.83645211,1.11044063
23.208411,88412455,1.22649386,1.83821104,1.57616873,1.34696440,1.83672450,1.11181153
23.216329,88420373,1.22773126,1.84046112,1.57788176,1.34893791,1.83917783,1.11214651
23.219352,88423396,1.22832551,1.84092603,1.57860358,1.35067121,1.84115551,1.11255957
23.226433,88430477,1.22938648,1.84263609,1.58021409,1.35098116,1.84184216,1.11323072
23.229460,88433504,1.22961536,1.84018276,1.57907922,1.35840373,1.85010157,1.11461832
23.236573,88440617,1.22963622,1.84321843,1.57935340,1.35287539,1.84565924,1.11478640
23.242104,88446148,1.23155668,1.84648476,1.58386845,1.35430948,1.84606574,1.11499084
23.290972,88495016,1.23922482,1.85724161,1.59473796,1.36443572,1.85837529,1.12048759
23.294910,88498954,1.23951629,1.85810946,1.59521897,1.36484460,1.85911201,1.12090899
23.297933,88501977,1.24113217,1.86045371,1.59764905,1.36661307,1.86162077,1.12191810
23.305838,88509882,1.24116436,1.86052523,1.59817536,1.36708216,1.86344348,1.12271024
23.312928,88516972,1.24246195,1.86212860,1.59947176,1.36811869,1.86369084,1.12284137
23.315947,88519991,1.24276355,1.86266146,1.60126705,1.36979894,1.86056517,1.12526549
23.322962,88527006,1.24377504,1.86440252,1.56294305,1.37033300,1.86651908,1.12390353
23.325988,88530032,1.24283448,1.86338745,1.60158653,1.37057798,1.86708234,1.12415327
23.377253,88581297,1.24871328,1.87469207,1.61233802,1.37919919,1.87845312,1.12888111
23.380328,88584372,1.25093415,1.87495075,1.61236425,1.38012187,1.87918149,1.12952603
23.386550,88590594,1.25167027,1.87577926,1.61345143,1.38036685,1.87978409,1.12942351
23.389666,88593710,1.25195995,1.87684141,1.61446948,1.38133364,1.88164197,1.13015010
23.397780,88601824,1.25281528,1.87734984,1.61480982,1.38154762,1.88277744,1.13063230
23.404909,88608953,1.25342086,1.87838398,1.61588569,1.38263242,1.88262425,1.13071694
23.407949,88611993,1.25370339,1.87874876,1.62313481,1.38347583,1.88009106,1.09550370
23.415004,88619048,1.25190511,1.88431345,1.61722799,1.38101654,1.88133977,1.13185538
23.421656,88625700,1.25497595,1.88034676,1.61832292,1.38454573,1.88554727,1.13185956
23.424752,88628796,1.25523880,1.88072167,1.61942084,1.38524608,1.88729547,1.13232745
23.431999,88636043,1.25612930,1.88180171,1.61963363,1.38554292,1.88694082,1.13248004
23.435096,88639140,1.25651017,1.88261889,1.62045558,1.38641016,1.88789688,1.13277210
23.443221,88647265,1.25664726,1.88252591,1.62071247,1.38677554,1.88847266,1.13289251
23.450400,88654444,1.25690475,1.88302122,1.62122388,1.38698773,1.88873254,1.13301171
23.453428,88657472,1.25687674,1.88397668,1.62227352,1.38747828,1.88956939,1.13353624
23.461321,88665365,1.25760451,1.88386701,1.62228604,1.38768868,1.88978754,1.13374426
23.467432,88671476,1.25774339,1.88448630,1.62269790,1.38822870,1.89054094,1.13389327
23.470470,88674514,1.25780419,1.88471519,1.62286718,1.38658421,1.88886605,1.13299562
23.476737,88680781,1.25771180,1.88423596,1.62313361,1.38876455,1.89116381,1.13413109
23.479825,88683869,1.25910297,1.88579045,1.62409206,1.38920383,1.89209782,1.13455369
23.487820,88691864,1.25914291,1.88597880,1.62424345,1.38947384,1.89285122,1.13476409
23.494904,88698948,1.25920490,1.88640319,1.62463506,1.39030831,1.89233922,1.13475694
23.497927,88701971,1.25949398,1.88629471,1.63002689,1.38728814,1.89038359,1.13582207
23.505949,88709993,1.26045361,1.88242041,1.62933965,1.38793425,1.89892911,1.13560094
23.512813,88716857,1.26500085,1.88834809,1.62108083,1.39513390,1.89073466,1.13759352
