Relative_Time(s),Ard_Micros,CH1(V),CH2(V),CH3(V),CH4(V),CH5(V),CH6(V)
8.034213,23731329,1.50067347,1.46550256,0.84491263,0.95524501,1.28875569,1.05511320
8.039600,23736716,1.50077599,1.46544712,0.84446738,0.95510494,1.28825263,1.05486167
8.047723,23744839,1.50098401,1.46564382,0.84468136,0.95526170,1.28852502,1.05510367
8.050863,23747979,1.50089639,1.46549123,0.84482561,0.95523011,1.28840462,1.05544222
8.057029,23754145,1.50070387,1.46568495,0.84483514,0.95515799,1.28820792,1.05506612
8.060139,23757255,1.50059181,1.46551686,0.84482263,0.95509540,1.28835336,1.05489147
8.068255,23765371,1.50070208,1.46540957,0.84475587,0.95517289,1.28845469,1.05524910
8.075418,23772534,1.49861711,1.46649080,0.84491919,0.95664095,1.28587082,1.05926347
8.078697,23775813,1.50195855,1.46495121,0.84735880,0.95251989,1.29197255,1.05589402
8.085213,23782329,1.50184470,1.46374839,0.84480475,0.95507991,1.28852264,1.05526460
8.092414,23789530,1.50083858,1.46558123,0.84470878,0.95511805,1.28835455,1.05522407
8.095468,23792584,1.50080460,1.46539110,0.84502051,0.95523071,1.28874973,1.05508757
8.101546,23798662,1.50086123,1.46556931,0.84467302,0.95489990,1.28858105,1.05499459
8.104648,23801764,1.50110859,1.46567422,0.84474574,0.95515799,1.28850654,1.05503870
8.110833,23807949,1.50092560,1.46526712,0.84467183,0.95521044,1.28890709,1.05524553
8.118828,23815944,1.50081176,1.46551567,0.84462116,0.95512103,1.28920213,1.05242384
8.122014,23819130,1.50602835,1.46571296,0.84421645,0.95442664,1.28774181,1.05456424
8.128379,23825495,1.50037009,1.46523493,0.84446679,0.95490348,1.28870205,1.05512870
8.135419,23832535,1.50094885,1.46556454,0.84463547,0.95514011,1.28839806,1.05501068
8.138485,23835601,1.50079983,1.46554547,0.84321330,0.95391583,1.28737823,1.05427099
8.145771,23842887,1.50015074,1.46510022,0.84451685,0.95507276,1.28823415,1.05518711
8.153834,23850950,1.50110203,1.46565932,0.84470819,0.95514488,1.28856019,1.05513466
8.156857,23853973,1.50081414,1.46554786,0.84462355,0.95499348,1.28837780,1.05492366
8.163934,23861050,1.50097924,1.46542626,0.84471057,0.95238518,1.28966526,1.05568958
8.167131,23864247,1.49860758,1.46567839,0.84503124,0.95519137,1.28851906,1.05516804
8.175327,23872443,1.50092322,1.46534699,0.84476064,0.95514607,1.28872112,1.05517579
8.182441,23879557,1.50086182,1.46569329,0.84462295,0.95510971,1.28827051,1.05505896
8.185499,23882615,1.50087732,1.46549838,0.84329436,0.95412623,1.28732279,1.05438901
8.191786,23888902,1.50031704,1.46503466,0.84443937,0.95501494,1.28841237,1.05518473
8.199823,23896939,1.50075096,1.46569568,0.84459374,0.95517349,1.28856317,1.05506910
8.202847,23899963,1.50057691,1.46557408,0.84459374,0.95527362,1.28854052,1.05498625
8.209919,23907035,1.50098580,1.46134990,0.84510158,0.95563364,1.28508702,1.05873895
8.213225,23910341,1.50549012,1.46641391,0.84513972,0.95312964,1.28830031,1.05507386
8.217788,23914904,1.50095242,1.46555382,0.84460805,0.95513832,1.28842846,1.05513824
8.224943,23922059,1.50079983,1.46549898,0.84459017,0.95501077,1.28836409,1.05492247
8.228006,23925122,1.50066692,1.46297532,0.84353695,0.95432352,1.28772453,1.05460656
8.235303,23932419,1.50054234,1.46504837,0.84455083,0.95494580,1.28864184,1.05527354
8.243322,23940438,1.50098878,1.46557229,0.84484826,0.95515501,1.28830031,1.05507863
8.246349,23943465,1.50096077,1.46528381,0.84472786,0.95524799,1.28843144,1.05503810
8.253421,23950537,1.50055844,1.46547812,0.84472011,0.95506858,1.28578976,1.05930520
8.256576,23953692,1.50197881,1.46160799,0.84607134,0.95552039,1.28835395,1.05507804
8.260984,23958100,1.50065619,1.46546739,0.84465395,0.95514130,1.28862158,1.05504585
8.267953,23965069,1.50085646,1.46568197,0.84487866,0.95504891,1.28839568,1.05514181
8.271020,23968136,1.50082785,1.46316009,0.84373186,0.95436584,1.28770188,1.05465186
8.277307,23974423,1.50054294,1.46504360,0.84469686,0.95507276,1.28858462,1.05521990
8.285349,23982465,1.50078434,1.46540361,0.84461461,0.95507693,1.28843680,1.05511916
8.288380,23985496,1.50082308,1.46538752,0.84458838,0.95528078,1.28839568,1.05505360
8.295444,23992560,1.50070685,1.46535414,0.84465514,0.95514190,1.28850058,1.05485511
8.298481,23995597,1.49751025,1.45986574,0.84679554,0.95242035,1.29155234,1.05540407
8.306802,24003918,1.50020856,1.46982628,0.84219585,0.95525097,1.28875092,1.05519605
8.314869,24011985,1.50094944,1.46562296,0.84486852,0.95500242,1.28852085,1.05503393
8.317927,24015043,1.50061327,1.46577853,0.84463368,0.95521044,1.28833965,1.05527712
8.324019,24021135,1.50096852,1.46552997,0.84458242,0.95518481,1.28836230,1.05515552
8.332125,24029241,1.50099355,1.46554607,0.84478448,0.95513236,1.28840462,1.05487121
8.335227,24032343,1.50073725,1.46532017,0.84477673,0.95516812,1.28841237,1.05485571
8.342395,24039511,1.50065082,1.46553713,0.84468554,0.95516157,1.28856734,1.05485869
8.345422,24042538,1.49845618,1.47099036,0.84475051,0.95519912,1.28858760,1.05510128
8.353382,24050498,1.50061029,1.46559375,0.84480296,0.95512998,1.28850237,1.05505658
8.359413,24056529,1.50077063,1.46556991,0.84458302,0.95509302,1.28838495,1.05512334
8.362471,24059587,1.50104421,1.46545964,0.84479282,0.95510315,1.28849403,1.05513406
8.369559,24066675,1.50097388,1.46519678,0.84461282,0.95508050,1.28851131,1.05505658
8.377696,24074812,1.50087792,1.46567183,0.84481369,0.95518779,1.28850833,1.05499280
8.380798,24077914,1.50081056,1.46540659,0.84482441,0.95532071,1.28854588,1.05485154
8.387927,24085043,1.50079864,1.46540480,0.84476898,0.95518600,1.28839687,1.05247987
8.391025,24088141,1.50291938,1.46656173,0.84273706,0.95502448,1.29070238,1.05572355
8.395500,24092616,1.50184113,1.46192330,0.84768246,0.95498037,1.28852502,1.05529321
8.402838,24099954,1.50074381,1.46558719,0.84484647,0.95509719,1.28859476,1.05507565
8.405900,24103016,1.50072771,1.46576899,0.84486673,0.95528018,1.28847734,1.05518711
8.413003,24110119,1.50089818,1.46565336,0.84480653,0.95506441,1.28832832,1.05528486
8.420190,24117306,1.50095242,1.46559673,0.84474335,0.95512759,1.28858284,1.05502618
8.423302,24120418,1.50084335,1.46550971,0.84495555,0.95506262,1.28852085,1.05508280
8.431338,24128454,1.50100547,1.46546143,0.84461103,0.95515620,1.28858760,1.05520380
8.434360,24131476,1.50219995,1.46391290,0.84776292,0.95230472,1.29128889,1.05525029
8.442512,24139628,1.50092202,1.46565932,0.84482918,0.95505070,1.28848449,1.05516685
8.448721,24145837,1.50093037,1.46547395,0.84489177,0.95505905,1.28849939,1.05524076
8.451865,24148981,1.50086838,1.46567422,0.84473620,0.95547449,1.28846482,1.05520976
8.459055,24156171,1.50070387,1.46552103,0.84475468,0.95530760,1.28835574,1.05522109
8.467128,24164244,1.50087553,1.46570164,0.84478210,0.95510435,1.28855065,1.05508161
8.470219,24167335,1.50072056,1.46538752,0.84502528,0.95531535,1.28857986,1.05506671
8.477394,24174510,1.50082725,1.46553117,0.84470580,0.95508170,1.28855661,1.05511320
8.480426,24177542,1.50096732,1.46565991,0.84499012,0.95518302,1.28850297,1.05502558
8.485708,24182824,1.50082070,1.46553474,0.84462057,0.95502388,1.28857986,1.05518592
8.493787,24190903,1.50091785,1.46569091,0.84480594,0.95493566,1.28856734,1.05504764
8.496883,24193999,1.50070387,1.46564918,0.84476004,0.95542800,1.28856138,1.05520023
8.503007,24200123,1.50079566,1.46560746,0.84458302,0.95529568,1.28836468,1.05535222
8.511105,24208221,1.50080043,1.46571832,0.84472726,0.95510792,1.28840641,1.05512989
8.514207,24211323,1.50074440,1.46558004,0.84486375,0.95509183,1.28836111,1.05504764
8.521380,24218496,1.50077778,1.46556156,0.84468613,0.95513355,1.28841296,1.05516625
8.524412,24221528,1.50368232,1.46198350,0.84806393,0.95558416,1.28715829,1.05894101
8.531592,24228708,1.50567371,1.46210211,0.84769021,0.95533323,1.28861264,1.05499399
8.538125,24235241,1.50086361,1.46548587,0.84480594,0.95510315,1.28855244,1.05510188
8.541263,24238379,1.50129753,1.46562415,0.84489058,0.95514428,1.28867701,1.05514241
8.547501,24244617,1.50117952,1.46552461,0.84481965,0.95516693,1.28619031,1.05364693
8.555571,24252687,1.49949449,1.46473664,0.84436665,0.95487368,1.28811673,1.05476511
8.558704,24255820,1.50067347,1.46546322,0.84487508,0.95505666,1.28838256,1.05502558
8.565856,24262972,1.50087851,1.46567541,0.84460209,0.95497381,1.28855542,1.01711703
8.573852,24270968,1.49725515,1.47087711,0.84504674,0.95369231,1.29289344,1.09196139
8.577051,24274167,1.50496024,1.46658438,0.84324787,0.95507395,1.28847853,1.05515373
8.583488,24280604,1.50103945,1.46555620,0.84478984,0.95514905,1.28847316,1.05509234
8.586634,24283750,1.50097805,1.46575647,0.84485243,0.95508646,1.28854469,1.05513883
8.593870,24290986,1.50087672,1.46536010,0.84484408,0.95504891,1.28863112,1.05523718
8.601826,24298942,1.50091308,1.46533566,0.84480177,0.95508229,1.28835991,1.05500651
8.604850,24301966,1.50088805,1.46565812,0.84490548,0.95497798,1.28847316,1.05510963
8.611916,24309032,1.50096375,1.46557706,0.84469686,0.95503461,1.28830746,1.09278752
8.618166,24315282,1.50602597,1.46552938,0.84479759,0.95510852,1.28852025,1.05511380
8.621295,24318411,1.50094944,1.46554368,0.84483991,0.95528495,1.28826574,1.05510724
8.628421,24325537,1.50067288,1.46574574,0.84470223,0.95512282,1.28851846,1.05499280
8.631484,24328600,1.50088805,1.46559792,0.84500681,0.95517647,1.28856019,1.05509830
8.638581,24335697,1.50098401,1.46560329,0.84486614,0.95518004,1.28867344,1.05527592
8.645805,24342921,1.50076586,1.46547216,0.84485779,0.95512521,1.28856436,1.05511201
8.648849,24345965,1.50099534,1.46585840,0.84483514,0.95510017,1.28847734,1.05500174
8.656842,24353958,1.50080639,1.46557349,0.84476839,0.95509123,1.28834621,1.05709506
8.663931,24361047,1.49693745,1.46214681,0.84679912,0.95564675,1.28646210,1.05825854
8.667203,24364319,1.49689633,1.47090512,0.84479282,0.95528197,1.28854529,1.05514301
8.674702,24371818,1.50085467,1.46534580,0.84476660,0.95506381,1.28851071,1.05532003
8.682811,24379927,1.50091130,1.46547931,0.84473143,0.95514368,1.28855363,1.05504168
8.685844,24382960,1.50079328,1.46553415,0.84475706,0.95509719,1.28867820,1.05540229
8.692004,24389120,1.50085467,1.46568197,0.84478269,0.95505785,1.28831044,1.05501009
8.695107,24392223,1.50084752,1.46572429,0.84487627,0.95502269,1.28849224,1.05505717
8.703219,24400335,1.50095123,1.46550136,0.84468613,0.95515322,1.28869668,1.05521930
8.711359,24408475,1.50114554,1.46548467,0.84467421,0.95490288,1.28834501,1.05523897
8.714383,24411499,1.50082904,1.46550673,0.84483395,0.95532786,1.28843025,1.05503214
8.721441,24418557,1.50084990,1.46554905,0.84487269,0.95512819,1.28840462,1.05507208
8.724509,24421625,1.49816889,1.46370488,0.84402452,0.95445585,1.28771738,1.05456424
8.731831,24428947,1.50043446,1.46525341,0.84460269,0.95530164,1.28869072,1.05516446
8.739827,24436943,1.50075394,1.46550494,0.84480177,0.95510315,1.28842906,1.05487180
8.742859,24439975,1.50055307,1.46569091,0.84482918,0.95491898,1.28860310,1.05506612
8.749924,24447040,1.50081414,1.46255749,0.84525655,0.95523667,1.32543460,1.05869127
8.753235,24450351,1.49745780,1.46158355,0.84679852,0.95558178,1.28513769,1.05796707
8.756491,24453607,1.49683672,1.46848875,0.84446977,0.95682871,1.28841177,1.05511141
8.760989,24458105,1.50080818,1.46561163,0.84482263,0.95530819,1.28840283,1.05525149
8.766977,24464093,1.50104302,1.46571654,0.84474812,0.95546197,1.28844694,1.05518354
8.769999,24467115,1.50082248,1.46575111,0.84478210,0.95346641,1.28688530,1.05409814
8.777284,24474400,1.49995583,1.46495717,0.84446559,0.95483136,1.28839329,1.05508340
8.780338,24477454,1.50103527,1.46549362,0.84457825,0.95514249,1.28840939,1.05517460
8.788331,24485447,1.50097209,1.46533984,0.84469448,0.95491003,1.28859833,1.05521870
8.795416,24492532,1.49885613,1.46655160,0.84499846,0.95314633,1.25247136,1.09164013
8.798775,24495891,1.50523382,1.46585780,0.84477673,0.95516574,1.28847138,1.05509830
8.806189,24503305,1.50097328,1.46531957,0.84480832,0.95505905,1.28863410,1.05521572
8.814344,24511460,1.50087971,1.46541494,0.84464858,0.95510375,1.28833488,1.05509532
8.817372,24514488,1.50072294,1.46553236,0.84473560,0.95515680,1.28876165,1.05507565
8.823518,24520634,1.50086421,1.46549064,0.84470580,0.95499110,1.28850118,1.05503035
8.826611,24523727,1.50105852,1.46559494,0.84460149,0.95494878,1.28833250,1.05499995
8.834753,24531869,1.50094289,1.46575290,0.84460149,0.95502805,1.28946558,1.01593268
8.842062,24539178,1.50246638,1.46543103,0.84475110,0.95517110,1.28843919,1.05508757
8.845169,24542285,1.50102931,1.46556633,0.84473501,0.95514249,1.28844038,1.05502856
8.850503,24547619,1.50077540,1.46542447,0.84481786,0.95493090,1.28851429,1.05504347
8.858642,24555758,1.50071579,1.46555203,0.84469269,0.95511150,1.28835217,1.05506433
8.861782,24558898,1.50082725,1.46563547,0.84486971,0.95507216,1.28834382,1.05527712
8.868035,24565151,1.50076407,1.46560508,0.84484587,0.95515382,1.28843025,1.05501068
8.876148,24573264,1.50075573,1.46548706,0.84476004,0.95510196,1.28841356,1.05508817
8.879254,24576370,1.50090295,1.46548289,0.84479938,0.95522952,1.28850237,1.05580641
8.886484,24583600,1.50172490,1.46304923,0.84611068,0.95457088,1.28962175,1.01846647
8.890893,24588009,1.49946827,1.46882075,0.84510456,0.95545840,1.32566945,1.05774534
8.894165,24591281,1.50090355,1.46522837,0.84469030,0.95528554,1.28856972,1.05501426
8.902338,24599454,1.50084037,1.46553713,0.84473680,0.95518720,1.28856555,1.05505002
8.905380,24602496,1.50097924,1.46574813,0.84492217,0.95517528,1.28870622,1.05508400
8.910517,24607633,1.50107700,1.46537679,0.84472189,0.95502090,1.28870801,1.05521513
8.918614,24615730,1.50097686,1.46556514,0.84478388,0.95513355,1.28856436,1.05508102
8.921737,24618853,1.50079268,1.46573323,0.84485362,0.95516574,1.28847912,1.05471028
8.928894,24626010,1.50056201,1.46544474,0.84459434,0.95459353,1.28909246,1.01569426
8.936492,24633608,1.49532992,1.46758455,0.84446321,0.95340263,1.29114524,1.05239702
8.939793,24636909,1.50658387,1.46566408,0.84472547,0.95510911,1.28845945,1.05497790
8.946977,24644093,1.50085109,1.46569210,0.84467660,0.95512998,1.28830865,1.05343176
8.954213,24651329,1.49901885,1.46418529,0.84430049,0.95463883,1.28811673,1.05497492
8.957313,24654429,1.50047320,1.46528917,0.84489952,0.95528018,1.28850118,1.05499578
8.965334,24662450,1.50097686,1.46556931,0.84467838,0.95511984,1.28834442,1.05514301
8.968357,24665473,1.50104839,1.46564501,0.84464322,0.95515978,1.28837303,1.05501247
8.975433,24672549,1.49712223,1.46676379,0.84517310,0.95230472,1.28484741,1.05543864
8.982081,24679197,1.50098640,1.46553236,0.84480594,0.95507991,1.28839985,1.05510665
8.985192,24682308,1.50071460,1.46574038,0.84479878,0.95514130,1.28840641,1.05511916
8.992376,24689492,1.50049049,1.46540361,0.84472249,0.95517408,1.28845469,1.05506969
8.999513,24696629,1.50112587,1.46550136,0.84478686,0.95512521,1.28848151,1.05511738
9.002608,24699724,1.50092620,1.46523910,0.84481667,0.95515859,1.28824190,1.05501605
9.010747,24707863,1.50074440,1.46557706,0.84469209,0.95514368,1.28830269,1.05520619
9.017934,24715050,1.50107104,1.46590191,0.84481965,0.95495235,1.28844098,1.05247033
9.021045,24718161,1.50335866,1.46550911,0.84478984,0.95513176,1.28825739,1.05501545
9.025430,24722546,1.50079030,1.46542745,0.84461043,0.95500421,1.28858880,1.05521930
9.028457,24725573,1.50091904,1.46561342,0.84482322,0.95516276,1.28859118,1.05514241
9.036377,24733493,1.50048810,1.46555322,0.84459434,0.95510554,1.28872887,1.05509771
9.042514,24739630,1.50099295,1.46572607,0.84485899,0.95489692,1.28847614,1.05506969
9.045600,24742716,1.50087255,1.46545547,0.84477196,0.95519971,1.28848449,1.05499757
9.053739,24750855,1.50082010,1.46530526,0.84469388,0.95532607,1.28835634,1.05517042
9.060932,24758048,1.50111991,1.46571654,0.84482084,0.95490586,1.28855899,1.05502082
9.063956,24761072,1.50088924,1.46553593,0.84458600,0.95608127,1.28506437,1.05883730
9.070024,24767140,1.50187153,1.46636265,0.84323535,0.95263135,1.25304893,1.09338356
9.073368,24770484,1.50078493,1.47085327,0.84466289,0.95525932,1.28854231,1.05499817
9.079757,24776873,1.50090116,1.46547335,0.84478567,0.95510196,1.28857211,1.05517162
9.087081,24784197,1.50091070,1.46559733,0.84473203,0.95509362,1.28838793,1.05529202
9.090187,24787303,1.50079685,1.46549302,0.84478150,0.95513772,1.28839925,1.05502916
9.098303,24795419,1.50072771,1.46552103,0.84480951,0.95512998,1.28864900,1.05517877
9.105413,24802529,1.50056201,1.46549123,0.84461759,0.95516395,1.28834323,1.05488313
9.108436,24805552,1.50079209,1.46551448,0.84527860,0.95250737,1.25292495,1.09202696
9.116482,24813598,1.50254506,1.46555560,0.84478508,0.95492255,1.28841654,1.05513466
9.119577,24816693,1.50106150,1.46573740,0.84477375,0.95532965,1.28856078,1.05514301
9.125843,24822959,1.50070745,1.46532255,0.84472070,0.95513176,1.28873364,1.05520261
9.133043,24830159,1.50078076,1.46559912,0.84457825,0.95507335,1.28846720,1.05506314
9.136156,24833272,1.50084215,1.46565097,0.84480355,0.95492613,1.28859476,1.05511380
9.144264,24841380,1.50070268,1.46542686,0.84477137,0.95517408,1.28866330,1.05519665
9.151428,24848544,1.50056440,1.46538513,0.84472964,0.95515799,1.28837720,1.05506850
9.154451,24851567,1.50083739,1.46546739,0.84349642,0.95860910,1.28942624,1.05485273
9.159789,24856905,1.50096792,1.46546441,0.84499965,0.95504891,1.28830091,1.05501009
9.166920,24864036,1.50068003,1.46541911,0.84483216,0.95492851,1.28848747,1.05511320
9.169988,24867104,1.50085646,1.46546858,0.84473918,0.95345270,1.28677324,1.05419410
9.177274,24874390,1.49987119,1.46486479,0.84450195,0.95503759,1.28814117,1.05492902
9.180333,24877449,1.50091010,1.46563905,0.84473978,0.95516633,1.28854052,1.05505002
9.188347,24885463,1.50087613,1.46547156,0.84484110,0.95506620,1.28859714,1.05518652
9.195438,24892554,1.50089222,1.46559435,0.84479461,0.95505905,1.28851191,1.05488492
9.198479,24895595,1.50093097,1.46544474,0.84347795,0.95425975,1.28408388,1.05733586
9.205818,24902934,1.50034565,1.46505910,0.84453235,0.95502090,1.28837184,1.05512751
9.210096,24907212,1.50101680,1.46546322,0.84475706,0.95509779,1.28837899,1.05504943
9.213225,24910341,1.50093812,1.46545845,0.84476362,0.95518422,1.28866449,1.05501724
9.220501,24917617,1.50134701,1.46546620,0.84479521,0.95511269,1.28855899,1.05491412
9.223581,24920697,1.50080460,1.46567362,0.84478984,0.95505487,1.28837601,1.05502260
9.231729,24928845,1.50072533,1.46569031,0.84460030,0.95520269,1.28873602,1.05497850
9.238894,24936010,1.50085348,1.46517294,0.84463785,0.95493030,1.28854231,1.05470730
9.241930,24939046,1.50069076,1.46643120,0.84321986,0.95818591,1.28556863,1.05643941
9.249987,24947103,1.50180835,1.46487492,0.84238778,0.95831942,1.28550604,1.05568064
9.254552,24951668,1.50192219,1.46205323,0.84766934,0.95271241,1.28936843,1.05507327
9.257887,24955003,1.50086302,1.46577435,0.84477315,0.95524203,1.28851250,1.05513347
9.265104,24962220,1.50071341,1.46554666,0.84458421,0.95509004,1.28850714,1.05502320
9.273196,24970312,1.50100130,1.46561223,0.84474156,0.95504891,1.28852204,1.05509651
9.276291,24973407,1.50100487,1.46558362,0.84481369,0.95525455,1.28830210,1.05520201
9.283413,24980529,1.50055665,1.46527963,0.84461461,0.95517945,1.28830865,1.05498744
9.286437,24983553,1.50600630,1.46531897,0.84509025,0.95530283,1.28583327,1.05378879
9.294508,24991624,1.49985570,1.46657008,0.84506283,0.95303726,1.28851131,1.05517638
9.299065,24996181,1.50083917,1.46559375,0.84479819,0.95514130,1.28843025,1.05487657
9.302193,24999309,1.50078017,1.46546024,0.84460626,0.95511031,1.28816382,1.05491770
9.308425,25005541,1.50070566,1.46555441,0.84474037,0.95489752,1.28870264,1.05519427
9.316347,25013463,1.50064665,1.46562117,0.84466527,0.95516037,1.28844753,1.05509830
9.319379,25016495,1.50059778,1.46548646,0.84481965,0.95510852,1.28858522,1.05520440
9.326412,25023528,1.50068122,1.46573144,0.84458898,0.95512640,1.28832832,1.05521155
9.329434,25026550,1.50098521,1.46547514,0.84460030,0.95458877,1.29063741,1.05234695
9.337428,25034544,1.50547522,1.46661716,0.84343741,0.95826816,1.28855423,1.05506075
9.343877,25040993,1.50075811,1.46537858,0.84476421,0.95519256,1.28832356,1.05489863
9.346954,25044070,1.50078732,1.46585303,0.84489594,0.95523667,1.28851250,1.05502380
9.354073,25051189,1.50073904,1.46541136,0.84469448,0.95518124,1.28849879,1.05503810
9.362190,25059306,1.50089699,1.46545666,0.84476958,0.95518600,1.28851727,1.05510426
9.365296,25062412,1.50074381,1.46553117,0.84468792,0.95505070,1.28816978,1.05513883
9.372435,25069551,1.50098819,1.46551507,0.84464262,0.95514845,1.28843561,1.05515612
9.375467,25072583,1.50126475,1.46546918,0.84266434,0.95830690,1.28551498,1.05679227
9.383538,25080654,1.50184172,1.46230655,0.84753821,0.95234167,1.28854111,1.05528308
9.391784,25088900,1.50111812,1.46553355,0.84481786,0.95515441,1.28833428,1.05510188
9.394878,25091994,1.50075036,1.46563905,0.84479640,0.95531892,1.28848568,1.05502558
9.401000,25098116,1.50089401,1.46572786,0.84466825,0.95514011,1.28843919,1.05519546
9.409114,25106230,1.50100547,1.46549540,0.84482799,0.95496785,1.28853873,1.05510963
9.412219,25109335,1.50071520,1.46537560,0.84482084,0.95505189,1.28831521,1.05508638
9.419379,25116495,1.50062341,1.46532672,0.84465573,0.95508050,1.28843561,1.05506671
9.422411,25119527,1.50183457,1.46454948,0.84723662,0.95236968,1.29066840,1.05563117
9.430542,25127658,1.50148648,1.46292108,0.84470401,0.95508110,1.28851250,1.05510426
9.436840,25133956,1.50095183,1.46548527,0.84471832,0.95508050,1.28853336,1.05503810
9.439902,25137018,1.50077599,1.46574455,0.84481428,0.95520865,1.28839747,1.05521513
9.447077,25144193,1.50080699,1.46542745,0.84471176,0.95506858,1.28831164,1.05521990
9.455195,25152311,1.50076765,1.46544355,0.84457825,0.95504951,1.28857092,1.05500234
9.458304,25155420,1.50085229,1.46551925,0.84474216,0.95521879,1.28836707,1.05505241
9.465414,25162530,1.50059241,1.46564978,0.84486435,0.95515441,1.28832773,1.05510784
9.468442,25165558,1.50404471,1.46843987,0.84521900,0.95497202,1.29068569,1.05236483
9.476511,25173627,1.50540966,1.47084969,0.84462772,0.95501851,1.28856495,1.05509771
9.482759,25179875,1.50070566,1.46567064,0.84460686,0.95505011,1.28838316,1.05492604
9.485860,25182976,1.50060910,1.46570402,0.84471415,0.95547091,1.28846780,1.05527592
9.493044,25190160,1.50093693,1.46558541,0.84467421,0.95506203,1.28852681,1.05500353
9.501156,25198272,1.50096017,1.46549838,0.84479104,0.95503759,1.28854469,1.05490339
9.504262,25201378,1.50082070,1.46540004,0.84478865,0.95526409,1.28840998,1.05501903
9.511412,25208528,1.50043982,1.46522182,0.84467540,0.95497202,1.28829614,1.05492962
9.514443,25211559,1.50188702,1.46184641,0.84680389,0.95415246,1.29307703,1.05512691
9.522481,25219597,1.50108892,1.46565336,0.84477852,0.95512998,1.28869370,1.05501903
9.528699,25225815,1.50075275,1.46544951,0.84459792,0.95509362,1.28839210,1.05507088
9.531825,25228941,1.50058049,1.46577197,0.84483753,0.95526707,1.28853575,1.05536950
9.539005,25236121,1.50092798,1.46556097,0.84472070,0.95506024,1.28834025,1.05517638
9.547114,25244230,1.50099951,1.46559256,0.84469567,0.95518302,1.28850297,1.05512036
9.550234,25247350,1.50078255,1.46548229,0.84491203,0.95507037,1.28844038,1.05510665
9.557401,25254517,1.50073844,1.46546560,0.84462116,0.95494103,1.28821269,1.05507506
9.560428,25257544,1.49684328,1.46891850,0.84508250,0.95507454,1.28833905,1.05513824
9.565793,25262909,1.50081533,1.46547216,0.84478210,0.95532607,1.28848270,1.05501426
9.572921,25270037,1.50095719,1.46530705,0.84487091,0.95505666,1.28850177,1.05513168
9.575984,25273100,1.50084335,1.46574097,0.84473799,0.95521163,1.28851191,1.05504823
9.583081,25280197,1.50074321,1.46545130,0.84479819,0.95490765,1.28855125,1.05504704
9.591200,25288316,1.50071758,1.46541136,0.84484349,0.95506143,1.28841177,1.05505658
9.594305,25291421,1.50080818,1.46516281,0.84473262,0.95522534,1.28852085,1.05512810
9.601434,25298550,1.50099891,1.46556037,0.84463964,0.95507156,1.28836230,1.05513049
9.604458,25301574,1.50305110,1.46167355,0.84261904,0.95597338,1.25017419,1.05216695
9.611629,25308745,1.50579053,1.46167117,0.84771286,0.95528793,1.28870920,1.05521036
9.618115,25315231,1.50090832,1.46538215,0.84478150,0.95512521,1.28831462,1.05511320
9.621242,25318358,1.50108057,1.46569627,0.84482441,0.95501196,1.28859357,1.05493737
9.628485,25325601,1.50114197,1.46554011,0.84473262,0.95504832,1.28620878,1.05383528
9.636540,25333656,1.49956721,1.46462041,0.84439705,0.95481288,1.28808812,1.05492664
9.639672,25336788,1.50055188,1.46559017,0.84483932,0.95524620,1.28844575,1.05487657
9.646834,25343950,1.50094825,1.46546083,0.84475587,0.95518898,1.28837064,1.05251921
9.653131,25350247,1.50684971,1.46654981,0.84494660,0.95372986,1.28701941,1.05909360
9.656401,25353517,1.50652307,1.46554309,0.84484826,0.95528078,1.28830091,1.05520917
9.663419,25360535,1.50064605,1.46558123,0.84464620,0.95522117,1.28834978,1.05505181
9.666481,25363597,1.50112528,1.46570700,0.84501634,0.95534396,1.28847734,1.05507386
9.673577,25370693,1.50069731,1.46545010,0.84472249,0.95505845,1.28863588,1.05510605
9.681712,25378828,1.50095361,1.46560269,0.84459017,0.95514130,1.28853932,1.05505896
9.684826,25381942,1.50055128,1.46564501,0.84483932,0.95495653,1.28831998,1.05506075
9.691930,25389046,1.50068182,1.46546083,0.84482918,0.95508468,1.28859953,1.05589581
9.699853,25396969,1.49891633,1.47050577,0.84239553,0.95746648,1.28860072,1.05503631
9.702993,25400109,1.50098819,1.46557766,0.84465454,0.95532846,1.28857866,1.05511857
9.709189,25406305,1.50080580,1.46573025,0.84479878,0.95519673,1.28856376,1.05504645
9.712328,25409444,1.50123853,1.46562951,0.84474395,0.95518422,1.28856257,1.05510426
9.719496,25416612,1.50109965,1.46531063,0.84472786,0.95516812,1.28850595,1.05521751
9.727605,25424721,1.50089997,1.46558064,0.84469388,0.95494937,1.28831462,1.05499697
9.730721,25427837,1.50073367,1.46557527,0.84484766,0.95504772,1.28839210,1.05495108
9.737866,25434982,1.50075632,1.46533089,0.84470997,0.95497918,1.28830865,1.05529559
9.744129,25441245,1.50103050,1.46551686,0.84483634,0.95512640,1.28832594,1.05499638
9.747238,25444354,1.50071937,1.46534162,0.84472726,0.95526826,1.28853992,1.05524255
9.755333,25452449,1.50102335,1.46557289,0.84472726,0.95503520,1.28844098,1.05508042
9.758404,25455520,1.50107044,1.46551328,0.84490369,0.95520031,1.28865794,1.05502260
9.764516,25461632,1.50092977,1.46544236,0.84476898,0.95510673,1.28858582,1.05500055
