time,CH1,CH2,CH3,CH4,CH5,CH6,
5.8512,2233.76,1943.48,2097.92,1474.36,2190.66,2678.29,
5.85431,2233.65,1943.43,2097.8,1474.47,2190.38,2678.45,
5.86147,2233.66,1943.66,2097.59,1474.41,2190.48,2678.52,
5.8645,2234.1,1943.59,2097.5,1474.27,2190.41,2678.11,
5.87241,2233.82,1943.16,2096.95,1474.88,2190.59,2678.8,
5.87856,2233.78,1943.58,2097.54,1474.37,2190.14,2678.1,
5.88159,2233.39,1943.54,2098.02,1474.34,2190.34,2678.47,
5.88891,2233.84,1943.46,2097.78,1474.32,2190.39,2678.81,
5.89691,2233.92,1943.5,2097.52,1474.41,2190.31,2677.76,
5.89994,2233.66,1943.27,2097.5,1474.46,2190.65,2678.17,
5.90701,2233.76,1943.51,2097.75,1474.39,2190.54,2678.13,
5.91004,2233.44,1943.92,2097.73,1474.44,2190.37,2678.3,
5.91793,2233.25,1943.3,2098.2,1473.82,2190.51,2678.23,
5.92431,2233.06,1943.81,2096.59,1473.32,2190.58,2678.96,
5.92756,2235,1943.6,2097.79,1474.17,2190.51,2678.46,
5.93404,2233.71,1943.59,2097.65,1474.4,2190.28,2678.8,
5.94192,2233.69,1943.38,2097.42,1474.42,2190.44,2678.48,
5.94495,2233.61,1943.29,2097.44,1474.53,2190.11,2678.32,
5.95202,2233.89,1943.53,2097.9,1474.61,2190.42,2677.96,
5.95505,2233.19,1943.66,2097.51,1474.4,2190.68,2678.31,
5.96292,2233.17,1943.38,2098.07,1473.8,2190.62,2678.78,
5.96903,2233.76,1943.49,2097.73,1474.55,2190.52,2678.24,
5.97206,2233.68,1943.54,2097.68,1471.77,2226.49,2676.08,
5.97933,2231.9,1942.68,2097.02,1473.87,2190.08,2677.92,
5.98242,2233.74,1943.4,2097.56,1474.51,2190.49,2678.34,
5.99042,2233.6,1943.6,2097.37,1474.24,2190.66,2678.63,
5.99751,2233.77,1943.64,2097.59,1474.44,2190.21,2678.66,
6.00053,2233.38,1943.53,2097.88,1474.51,2190.59,2678.25,
6.00843,2233.51,1944.34,2096.86,1474.35,2190.5,2678.3,
6.05699,2233.51,1943.48,2097.85,1474.41,2190.33,2678.52,
6.06099,2233.93,1943.5,2097.78,1474.29,2190.37,2678.77,
6.0689,2233.83,1943.58,2097.7,1474.5,2190.42,2678.38,
6.07193,2233.8,1943.63,2098.05,1474.56,2190.44,2678.69,
6.079,2233.65,1943.68,2097.71,1474.41,2190.37,2678.25,
6.08203,2233.47,1943.95,2097.94,1474.43,2190.39,2678.67,
6.08992,2233.85,1943.53,2097.67,1474.38,2190.33,2678.75,
6.09701,2233.87,1943.38,2096.96,1474.58,2190.12,2678.03,
6.10024,2234.39,1943.4,2098.05,1474.38,2190.23,2678.57,
6.10779,2234.06,1943.29,2097.74,1474.18,2190.18,2678.54,
6.11586,2233.76,1943.55,2098.08,1474.28,2190.38,2677.94,
