time,x,y,z,r,p,y,
5.92756,-0.329174,0.0430739,0.00549776,-5.62353e-05,3.14159,-4.33726e-05,
5.93404,-0.329189,0.0431108,0.00551203,-6.67407e-05,-3.14156,-2.42675e-05,
5.94192,-0.329168,0.0430801,0.00548758,5.40739e-05,3.14155,-0.000118249,
5.94495,-0.329159,0.0430681,0.00548106,2.30081e-05,3.14153,-4.93457e-05,
5.95202,-0.32919,0.0430877,0.00551851,-4.36837e-05,-3.14155,3.74747e-06,
5.95505,-0.329199,0.0430812,0.00550752,0.000119164,-3.14152,1.48543e-05,
5.96292,-0.329193,0.0430893,0.00549205,-2.62926e-05,-3.14158,8.56063e-05,
5.96903,-0.329181,0.0430722,0.00549988,-2.89999e-05,3.14158,-5.28299e-05,
5.97206,-0.32918,0.0430809,0.00548689,-3.3066e-06,3.14157,2.10682e-05,
5.97933,-0.329167,0.0430794,0.00549902,-1.18831e-05,3.14155,-2.8028e-05,
5.98242,-0.329188,0.0430803,0.00548652,-9.96471e-05,3.14156,-2.08227e-05,
5.99042,-0.329184,0.0430768,0.00550064,2.12343e-05,-3.14155,7.14907e-06,
5.99751,-0.329166,0.0430642,0.00548659,-4.81191e-05,3.14156,-5.52755e-05,
6.00053,-0.329166,0.0430684,0.00547863,-7.6699e-05,3.14153,-2.23734e-05,
6.00843,-0.329171,0.0430968,0.00548794,-4.94237e-05,3.14154,-2.71851e-05,
6.05699,-0.329154,0.043073,0.00548311,-1.41763e-05,3.14152,-0.000112482,
6.06099,-0.329162,0.043084,0.00549745,4.86935e-05,3.14153,1.9667e-05,
6.0689,-0.329158,0.0430714,0.00547534,4.68716e-05,3.14153,-6.62364e-05,
6.07193,-0.329205,0.0431018,0.00551207,7.48622e-05,-3.14154,-5.39002e-05,
6.079,-0.329192,0.0430739,0.0054852,-1.60896e-06,3.14158,-3.09926e-05,
6.08203,-0.329185,0.0430733,0.00548582,-6.81699e-05,3.14158,-9.2472e-05,
6.08992,-0.329167,0.0430795,0.00547753,2.91388e-05,3.14152,-6.33774e-05,
6.09701,-0.329158,0.0430721,0.00548625,-8.17954e-05,3.14151,8.92172e-06,
6.10024,-0.329201,0.0430991,0.00548425,-1.23465e-06,-3.14156,3.76889e-05,
6.10779,-0.32917,0.0430647,0.00550248,-3.60718e-05,3.14157,3.26755e-05,
6.11586,-0.329207,0.043086,0.00548624,6.76058e-05,-3.14156,2.58807e-05,
6.11892,-0.329174,0.0430871,0.00549532,-6.14917e-05,3.14156,1.92383e-05,
6.126,-0.329176,0.0430828,0.00548643,1.07115e-05,-3.14159,6.91885e-05,
