time,CH1,CH2,CH3,CH4,CH5,CH6,
2595.89,2634.23,2423.89,2160.29,2281.07,2326.8,2472.16,
2595.9,2634.31,2423.84,2160.04,2281.27,2326.22,2471.82,
2595.9,2634.68,2423.91,2159.19,2280.97,2325.49,2471.22,
2595.91,2633.38,2423.26,2159.11,2280.44,2325.74,2471.06,
2595.91,2632.7,2422.96,2158.7,2279.87,2325.4,2470.29,
2595.92,2632.37,2422.55,2158.86,2279.79,2325.74,2470.18,
2595.92,2632.97,2422.25,2158.76,2279.3,2324.9,2469.79,
2595.93,2632.38,2382.91,2158.21,2279.16,2324.94,2469.94,
2595.93,2631.72,2421.91,2158.22,2279.14,2324.38,2469.29,
2595.94,2631.76,2421.23,0,2278.74,2323.84,2469.01,
2595.94,2631.07,2421.11,2157.7,2278.09,2323.49,2468.74,
2595.95,2630.79,2421.11,2157.43,2277.84,2323.55,2468.79,
2596,2629.43,2419.61,2155.75,2276.52,2321.6,2467.15,
2596,2628.92,2419.23,2155.1,2276.35,2321.89,2467.15,
2596.01,2628.92,2419.06,2155.28,2276.75,2321.53,2466.73,
2596.01,2628.49,2418.89,2155.68,2276.54,2321.9,2466.79,
2596.02,2628.26,2419.02,2155.35,2276.39,2321.3,2466.56,
2596.02,2628.65,2419.08,2155,2275.95,2321.27,2466.56,
2596.03,2627.97,2418.53,2154.79,2276.08,2321.73,2466.47,
2596.04,2628.06,2418.38,2155.08,2275.63,2321.04,2465.88,
2596.06,2638.99,2418.8,2144.36,2284.91,2311.26,2495.94,
2596.06,2634.98,2419.28,2143.31,2279.79,2313.36,2469.15,
2596.07,2630.06,2411.11,2160.41,2277.75,2322.77,2469.51,
2596.07,2632.02,2421.43,2158.54,2279.13,2324.99,2469.7,
2596.08,2632.59,2422.62,2158.93,2281.01,2326.14,2471.24,
2596.08,2633.93,2423.11,2159.6,2280.43,2326.02,2471.18,
2596.09,2633.91,2423.71,2159.74,2280.41,2326.14,2470.72,
2596.09,2633.57,2423.38,2159.32,2280.33,2325.9,2472.61,
2596.1,2634.51,2419.82,2165.19,2268.66,2330.58,2472.02,
2596.1,2632.05,2416.64,2159.81,2281.48,2326.6,2472.43,
2596.11,2633.97,2424.36,2160.28,2281.4,2326.85,2473.19,
2596.12,2635.66,2425.34,2160.97,2282.15,2327.71,2473.03,
2596.12,2636.05,2425.23,2161.34,2282.4,2327.19,2473.18,
2596.13,2634.9,2425.13,2160.86,2282.1,2327.04,2472.73,
2596.13,2635.13,2424.88,2160.81,2281.6,2326.95,2472.33,
2596.14,2634.76,2424.42,2160.05,2281.37,2336.56,2462.67,
2596.15,2646.69,2424.56,2153.44,2271.05,2328.23,2472.07,
2596.15,2634.49,2424.92,2160.6,2281.49,2326.7,2472.35,
2596.16,2634.57,2424.52,2160.68,2281.76,2327.28,2472.92,
2596.16,2635.09,2424.56,2160.46,2281.71,2327.25,2472.68,
2596.17,2634.81,2424.46,2160.45,2281.41,2326.65,2472.51,
2596.17,2635.14,2424.05,2159.89,2281.23,2326.25,2472.18,
2596.18,2634.48,2423.77,2160.06,2280.65,2326.1,2471.38,
2596.19,2633.69,2423.52,2159.54,2280.59,2326.64,2467.43,
2596.19,2623.38,2432.38,2186.21,2280.8,2326.13,2470.22,
2596.19,2633.2,2423.86,2159.72,2281.21,2325.82,2471.51,
2596.2,2634.12,2423.47,2159.46,2280.76,2326,2471.52,
2596.21,2634.18,2423.82,2159.96,2280.86,2326.1,2471.35,
2596.21,2634.22,2423.59,2159.62,2280.8,2325.6,2471.54,
2596.22,2632.92,2423.17,2158.99,2280.45,2325.73,2470.86,
2596.22,2633.6,2423.31,2159.17,2280.05,2325.52,2470.78,
2596.23,2632.75,2422.53,2158.62,2279.81,2325.13,2470.35,
2596.24,2632.29,2422.19,2158.48,2279.57,2324.92,2470.22,
2596.24,2632.53,2422.92,2158.61,2280.09,2324.89,2470.27,
2596.25,2632.48,2422.34,2158.65,2279.45,2324.73,2470.14,
2596.26,2632.2,2421.81,2158.55,2279.51,2324.68,2469.81,
2596.26,2632.01,2421.86,2158.21,2279.08,2323.95,2469.67,
2596.27,2631.5,2421.5,2157.01,2278.85,2323.79,2469.39,
2596.27,2631.79,2421.3,2157.35,2278.51,2323.55,2468.75,
2596.28,2631,2419.43,2150.59,2228.43,2319.12,2465.1,
2596.41,2627.7,2413.51,2151.5,2273.79,2318.78,2464.26,
2596.42,2626.33,2416.68,2153.6,2274.27,2320.1,2464.76,
2596.43,2627.04,2416.97,2153.86,2274.55,2319.88,2464.47,
2596.43,2626.57,2417.08,2153.93,2274.36,2319.87,2464.56,
2596.44,2626.39,2416.4,2153.61,2274.33,2319.75,2464.68,
2596.44,2626.73,2416.87,2153.23,2274.47,2319.44,2464.34,
2596.45,2626.15,2416.93,2153.13,2274.28,2319.8,2464.53,
2596.46,2626.37,2416.86,2153.42,2261.29,2329.26,2454.44,
2596.51,2639.6,2419.2,2144.46,2285.12,2311.84,2496.95,
2596.51,2635.43,2419.83,2143.97,2283.31,2312.72,2471.62,
2596.52,2630.82,2419.35,2113.06,2283.55,2316.67,2469.75,
2596.52,2631.79,2382.9,2157.89,2279.41,2324.86,2469.76,
2596.52,2632.36,2422.85,2159.78,2280.98,2326.35,2471.67,
2596.53,2633.97,2423.76,2159.93,2280.91,2326.55,2471.85,
2596.54,2635.02,2424.22,2159.92,2281.17,2326.1,2471.81,
2596.54,2633.86,2424.45,2159.56,2281.04,2331.57,2462.19,
2596.55,2628.35,2424.39,2155.36,2274.36,2328.15,2465.17,
2596.55,2624.15,2424.6,2149.51,2288.5,2316.33,2464.4,
2596.56,2645.77,2425.09,2152.17,2290.89,2328.94,2473.33,
