time,FX,FY,FZ,RX,RY,RZ,
2595.94,-7.01843,3.85279,0.42232,-0.366453,0.142139,-0.160179,
2595.94,-6.56524,3.82485,0.643809,-0.366386,0.151807,-0.158318,
2595.95,-6.83263,3.75589,0.473761,-0.3673,0.144953,-0.160269,
2596,-6.74706,3.67341,0.558131,-0.364148,0.148281,-0.157571,
2596,-6.9162,3.81877,0.491786,-0.367517,0.144468,-0.158413,
2596.01,-6.49706,3.75055,0.567289,-0.367547,0.153341,-0.160055,
2596.01,-6.74192,3.79964,0.616869,-0.36889,0.151483,-0.159903,
2596.02,-6.75686,3.85567,0.553866,-0.365488,0.148503,-0.159607,
2596.02,-6.77184,3.92886,0.577365,-0.369287,0.146686,-0.156118,
2596.03,-6.67687,3.71552,0.492599,-0.365155,0.149469,-0.161476,
2596.04,-6.79441,3.72976,0.565816,-0.365346,0.146007,-0.158934,
2596.06,-7.02428,3.62147,0.389252,-0.35938,0.144298,-0.161255,
2596.06,-6.66216,3.82277,0.277085,-0.368299,0.150427,-0.158066,
2596.07,-6.64626,3.85324,0.502734,-0.367523,0.147038,-0.153844,
2596.07,-6.44422,3.89355,0.4761,-0.36935,0.15317,-0.158554,
2596.08,-6.7956,3.85543,0.537903,-0.367026,0.146078,-0.157793,
2596.08,-6.75703,3.62166,0.466862,-0.36208,0.149347,-0.162816,
2596.09,-6.8499,3.92448,0.462066,-0.369677,0.144574,-0.161206,
2596.09,-6.58145,3.69049,0.531556,-0.361693,0.150404,-0.161216,
2596.1,-6.68193,3.76934,0.538831,-0.366978,0.149942,-0.158208,
2596.1,-6.60418,3.92065,0.540224,-0.370218,0.153546,-0.164089,
2596.11,-6.62826,3.75006,0.534245,-0.364117,0.149228,-0.161034,
2596.12,-6.68866,3.79666,0.586562,-0.364522,0.147816,-0.161691,
2596.12,-6.57621,3.83539,0.511642,-0.365749,0.152654,-0.159384,
2596.13,-6.69449,3.87049,0.572175,-0.369726,0.148241,-0.159224,
2596.13,-6.9656,3.70543,0.400929,-0.361028,0.144847,-0.16128,
2596.14,-6.65928,3.77854,0.515439,-0.368457,0.14894,-0.15815,
2596.15,-6.73222,3.8874,0.581297,-0.369564,0.147363,-0.164861,
2596.15,-6.72602,3.81967,0.564142,-0.366326,0.147917,-0.158147,
2596.16,-6.72897,3.88312,0.534447,-0.369484,0.150766,-0.161329,
2596.16,-6.64612,3.74494,0.515058,-0.363318,0.150841,-0.160848,
2596.17,-6.65664,3.81612,0.591033,-0.368631,0.150424,-0.163852,
2596.17,-6.41875,3.813,0.504791,-0.366065,0.157207,-0.164482,
2596.18,-6.99259,3.67483,0.419781,-0.363782,0.145115,-0.164781,
2596.19,-6.8103,3.66982,0.600106,-0.365043,0.147524,-0.162718,
2596.19,-6.70834,3.96668,0.455767,-0.369332,0.148954,-0.1627,
2596.19,-6.61347,3.81474,0.574878,-0.367239,0.152114,-0.162317,
2596.2,-6.74622,3.71119,0.550252,-0.363876,0.147217,-0.163018,
2596.21,-6.76737,3.76851,0.516205,-0.366966,0.149676,-0.162573,
2596.21,-6.73526,3.69606,0.477974,-0.363484,0.149407,-0.162445,
2596.22,-6.64838,3.7701,0.486221,-0.366119,0.150172,-0.161134,
2596.22,-6.63782,3.80232,0.598238,-0.368208,0.150697,-0.15804,
2596.23,-6.78215,3.90953,0.527259,-0.369567,0.148867,-0.16054,
2596.24,-6.78743,3.76753,0.605733,-0.364505,0.146907,-0.159969,
2596.24,-6.8515,3.78096,0.529884,-0.365476,0.141942,-0.163159,
2596.25,-6.56091,3.9405,0.639777,-0.369019,0.150502,-0.1586,
2596.26,-6.78752,3.75685,0.547399,-0.36471,0.146245,-0.158699,
2596.26,-6.72206,3.92818,0.3523,-0.369157,0.146953,-0.160356,
2596.27,-6.73321,3.93056,0.523296,-0.369863,0.146871,-0.161067,
2596.27,-6.57241,3.71938,0.519567,-0.364404,0.154333,-0.158281,
2596.28,-6.69664,4.07616,0.514203,-0.372553,0.148844,-0.159891,
2596.41,-6.5099,3.85834,0.529688,-0.369786,0.154553,-0.162283,
2596.42,-6.82934,3.81476,0.557868,-0.366217,0.146009,-0.159483,
2596.43,-6.57442,3.93909,0.500778,-0.369311,0.149339,-0.161113,
2596.43,-6.80529,3.82011,0.445012,-0.368088,0.146558,-0.166573,
2596.44,-6.617,3.85517,0.521766,-0.369099,0.148923,-0.157171,
2596.44,-6.72529,3.96214,0.537112,-0.371001,0.150564,-0.163397,
2596.45,-6.43671,4.0198,0.511153,-0.372999,0.153004,-0.159157,
2596.46,-6.68608,3.77023,0.417904,-0.366239,0.147968,-0.163574,
2596.51,-6.84535,3.77427,0.570253,-0.364033,0.145393,-0.161595,
2596.51,-6.76052,3.71883,0.518416,-0.363707,0.147059,-0.163144,
2596.52,-6.70021,3.84185,0.516982,-0.369452,0.151541,-0.166604,
2596.52,-6.84226,3.87717,0.407322,-0.36967,0.144784,-0.158772,
2596.52,-6.61105,3.76472,0.474753,-0.366833,0.149613,-0.163515,
2596.53,-6.53218,3.77098,0.446375,-0.365605,0.151274,-0.161551,
2596.54,-6.77363,3.84355,0.483194,-0.369521,0.149969,-0.160742,
2596.54,-6.64072,3.73703,0.492281,-0.366058,0.149009,-0.163516,
2596.55,-6.50893,3.83279,0.56435,-0.366649,0.149551,-0.161494,
2596.55,-6.81319,3.94148,0.488952,-0.37339,0.146222,-0.165248,
2596.56,-6.93105,3.88968,0.561001,-0.370567,0.14496,-0.162174,
2596.57,-6.48411,3.89469,0.559877,-0.37136,0.156401,-0.158749,
2596.57,-6.62373,3.73867,0.520291,-0.366184,0.148532,-0.158352,
2596.58,-6.8001,3.85346,0.410628,-0.367067,0.147884,-0.160888,
2596.58,-6.60582,3.75511,0.550504,-0.36597,0.152182,-0.158976,
2596.59,-6.65983,3.79888,0.57155,-0.364715,0.152297,-0.163328,
2596.59,-6.70839,3.69448,0.562476,-0.363964,0.149046,-0.159359,
2596.6,-6.62328,3.8039,0.622393,-0.366428,0.149507,-0.15738,
2596.6,-6.51445,3.6877,0.498603,-0.363416,0.155047,-0.157062,
