time,x,y,z,r,p,y,
2596.85,-0.329204,0.0431078,0.00550612,-0.000136917,-3.14151,-7.22202e-06,
2596.86,-0.32919,0.0431024,0.00550903,-9.60378e-07,-3.14158,-4.58352e-07,
2596.87,-0.329191,0.0431051,0.00550613,-0.000117568,-3.14154,1.62958e-05,
2596.87,-0.329188,0.043094,0.00550428,-8.26243e-06,-3.14158,-1.46107e-05,
2596.88,-0.329182,0.0431093,0.00551636,-5.15692e-05,-3.14155,-7.55773e-05,
2596.88,-0.329207,0.0431126,0.00551088,-2.32579e-06,-3.14155,-6.08752e-05,
2596.89,-0.329195,0.0431106,0.00552912,1.88115e-05,-3.14149,-7.73608e-05,
2596.89,-0.329178,0.0430814,0.00550047,-2.30896e-06,-3.14158,7.35431e-05,
2596.9,-0.329202,0.0430791,0.00550904,8.75415e-05,-3.14152,4.30208e-05,
2596.91,-0.329204,0.0431128,0.00551533,-1.90514e-05,-3.14151,-0.00015521,
2596.91,-0.329192,0.0430995,0.00551237,6.9536e-05,-3.14155,7.33505e-06,
2596.92,-0.329204,0.0431135,0.00551299,-8.8534e-06,-3.14153,-8.70064e-05,
2596.92,-0.329192,0.0430935,0.00550904,-9.75694e-05,-3.14155,5.46517e-05,
2596.93,-0.329188,0.0430931,0.00552158,1.63184e-05,-3.14156,-6.15104e-05,
2596.93,-0.329177,0.0431004,0.0055037,0.000138659,3.14159,-1.97658e-05,
2596.94,-0.329178,0.0431223,0.00550743,-3.87181e-05,-3.14158,-8.80201e-05,
2596.94,-0.329185,0.043089,0.00549922,-1.94187e-05,-3.14156,4.91152e-05,
2596.95,-0.329172,0.0431037,0.0055097,-3.95455e-05,-3.14157,-3.08575e-05,
2596.96,-0.329182,0.0430753,0.00550926,-2.87041e-05,-3.14159,2.42913e-05,
2596.96,-0.329215,0.0431037,0.00552338,-4.0864e-05,-3.14146,-0.000126871,
2596.96,-0.329198,0.0431019,0.00549854,-1.40562e-05,-3.14153,2.68952e-05,
2596.97,-0.329192,0.0431079,0.00552339,-1.84098e-05,-3.14149,-0.000107297,
2596.98,-0.329176,0.0430764,0.00550808,-5.71895e-05,3.14159,-0.0001193,
2596.98,-0.329206,0.0430958,0.00551806,4.35088e-05,-3.1415,-5.89453e-05,
2596.99,-0.329186,0.0431127,0.00550845,-3.8739e-05,-3.14155,-4.97934e-05,
2596.99,-0.329199,0.0431221,0.00550797,-7.6314e-05,-3.14154,-4.63774e-05,
2597,-0.329204,0.043114,0.00550233,-4.38489e-05,-3.14151,-3.28248e-05,
2597,-0.32917,0.0430849,0.00549206,9.83329e-05,3.14154,-6.7622e-05,
2597.01,-0.329174,0.0430978,0.0054938,3.44428e-07,-3.14158,-3.67709e-06,
2597.01,-0.3292,0.0431021,0.00550963,-7.43478e-05,-3.14153,5.50204e-05,
2597.02,-0.329175,0.0430928,0.00550098,2.79609e-05,3.14157,-6.07214e-05,
2597.03,-0.329169,0.0430977,0.00549851,1.40978e-05,3.14155,6.54898e-05,
2597.03,-0.329186,0.043084,0.00550334,-9.65491e-05,3.14157,4.75178e-05,
2597.04,-0.329207,0.0431218,0.00550061,-1.96124e-06,-3.14155,-9.20839e-05,
2597.04,-0.329199,0.0431158,0.00550839,8.47509e-05,-3.14155,-7.59279e-05,
2597.05,-0.329184,0.0430963,0.00550755,-0.000104728,-3.14154,-5.11617e-06,
2597.05,-0.329188,0.0430939,0.00549704,3.76279e-05,-3.14155,3.77981e-05,
2597.06,-0.329181,0.0431081,0.00550884,-8.53602e-05,-3.14156,-1.15771e-05,
2597.06,-0.32919,0.0431019,0.00550833,-6.64124e-05,-3.14155,-7.74304e-05,
2597.07,-0.329175,0.0430854,0.00549724,7.35373e-05,3.14159,-8.22505e-05,
2597.07,-0.329176,0.0431069,0.005495,9.73996e-05,3.14156,-6.86948e-07,
2597.08,-0.329205,0.0430896,0.00550189,-4.03411e-05,-3.14153,-1.16466e-06,
2597.09,-0.329211,0.0431066,0.00551259,-3.27787e-05,-3.1415,-5.75364e-05,
2597.09,-0.329198,0.0431128,0.00550868,-2.45957e-08,-3.14154,-9.78186e-06,
2597.1,-0.329179,0.0430914,0.0055071,-4.02791e-05,-3.14157,-3.39119e-05,
2597.11,-0.329175,0.0430981,0.00550145,6.06523e-05,3.14157,4.23151e-05,
2597.11,-0.329186,0.0431041,0.00550387,-8.40765e-05,-3.14158,3.94508e-05,
2597.12,-0.329207,0.0431031,0.00551332,-7.71022e-05,-3.14151,-2.84065e-05,
2597.12,-0.329176,0.0430719,0.00548976,-1.80375e-05,3.14159,-8.33372e-05,
2597.13,-0.329182,0.0431048,0.00549564,0.000107861,3.14157,9.37874e-06,
2597.13,-0.32918,0.0430977,0.00549965,3.95301e-05,3.14159,4.12463e-05,
2597.14,-0.329188,0.043104,0.00551409,-7.8353e-07,-3.14158,-8.7376e-05,
2597.15,-0.329204,0.0431097,0.00551038,9.71866e-08,-3.14154,-7.20835e-05,
2597.15,-0.329187,0.0430883,0.00551674,-2.64913e-05,-3.14154,6.18195e-05,
