time,x,y,z,r,p,y,
3279.59,-0.329215,0.0430895,0.00551657,0.000118558,-3.14147,-4.64145e-05,
3279.6,-0.329213,0.0430896,0.00551648,4.24875e-05,-3.14143,-6.05705e-05,
3279.6,-0.329186,0.0430856,0.00549673,9.52216e-05,-3.14157,3.07848e-05,
3279.61,-0.329186,0.0430856,0.00549673,9.52216e-05,-3.14157,3.07848e-05,
3279.61,-0.329184,0.0430815,0.00548615,-5.57145e-05,3.14158,6.6113e-06,
3279.62,-0.329191,0.0430888,0.00552369,9.47354e-06,-3.14155,-3.8637e-05,
3279.62,-0.329194,0.0430894,0.00551252,8.0656e-05,-3.14157,-2.00287e-05,
3279.63,-0.329191,0.0430751,0.00549679,9.58426e-06,-3.14159,6.56209e-05,
3279.64,-0.329184,0.0430814,0.00551238,6.70607e-05,-3.14157,5.9828e-05,
3279.64,-0.329185,0.0430981,0.00549751,2.88651e-06,3.14159,1.89209e-05,
3279.65,-0.329211,0.0431096,0.00552152,5.38419e-05,-3.14153,-0.00010786,
3279.66,-0.329192,0.0430917,0.00551115,1.74586e-05,-3.14156,-0.000113251,
3279.66,-0.329166,0.0430713,0.00549381,4.18153e-05,3.14157,-3.12656e-05,
3279.66,-0.329203,0.0430938,0.00550987,-9.78537e-06,-3.14155,-3.40682e-05,
3279.67,-0.329198,0.0430992,0.00551565,-4.69996e-05,-3.1415,-4.52773e-05,
3279.67,-0.329207,0.0431026,0.00552231,6.1266e-05,-3.14153,-8.18658e-05,
3279.68,-0.329207,0.0431026,0.00552231,6.1266e-05,-3.14153,-8.18658e-05,
3279.69,-0.329187,0.0430843,0.00549651,-8.13085e-05,-3.14157,-3.02637e-05,
3279.69,-0.329189,0.0430762,0.00550037,9.34213e-06,-3.14159,0.000121561,
3279.7,-0.329174,0.0430849,0.00551462,4.67883e-06,-3.14156,-5.58794e-05,
3279.7,-0.32921,0.0430895,0.00550695,-1.03875e-05,-3.14152,-2.54957e-05,
3279.71,-0.329225,0.0431058,0.00551962,-4.03113e-05,-3.14145,-5.82542e-05,
