time,CH1,CH2,CH3,CH4,CH5,CH6,
3582.96,2085.79,2009.1,1975.24,1689.46,2091.83,2300.86,
3582.97,2085.48,2009.14,1975.36,1689.37,2092.02,2300.69,
3582.97,2085.51,2009.3,1975.45,1689.55,2092.05,2300.78,
3582.98,2085.75,2009.19,1975,1689.18,2092.05,2301.1,
3582.99,2085.48,2009.13,1975.24,1689.5,2092.23,2300.73,
3582.99,2085.65,2009.08,1975.18,1683.55,2096.67,2300.66,
3583,2083.97,2010.31,1969.56,1683.15,2098.47,2300.55,
3583,2081.49,2013.95,1978.96,1683.39,2099.08,2300.34,
3583.01,2082.91,2013.32,1975.53,1689.54,2092.09,2301.06,
3583.01,2085.9,2009.56,1975.32,1689.59,2091.9,2301.31,
3583.02,2085.79,2009.38,1975.3,1689.4,2092.24,2300.96,
3583.03,2085.59,2009.45,1975.46,1689.65,2092.23,2300.91,
3583.03,2085.7,2009.26,1975.13,1689.49,2092.03,2300.87,
3583.03,2085.59,2009.13,1968.18,1693.75,2085.8,2301.28,
3583.04,2085.09,2006,1976.23,1689.35,2092.31,2300.75,
3583.05,2085.92,2009.5,1975.31,1689.57,2092.06,2300.92,
3583.05,2085.34,2009.5,1975.38,1689.69,2092.25,2300.75,
3583.06,2085.62,2009.37,1975.28,1689.53,2091.84,2300.75,
3583.07,2085.81,2009.47,1975.18,1689.68,2092.04,2300.87,
3583.07,2085.58,2009.57,1975.12,1689.67,2092.25,2300.88,
3583.08,2085.66,2009.38,1975.24,1689.33,2092.17,2300.81,
3583.08,2085.46,2010.09,1975.42,1689.55,2092.1,2300.95,
3583.09,2085.34,2009.3,1975.31,1689.36,2092.42,2300.95,
3583.09,2085.49,2009.37,1975.4,1689.58,2092.21,2300.77,
3583.1,2085.44,2009.38,1975.52,1689.84,2092.12,2300.97,
3583.1,2085.59,2009.25,1975.37,1689.39,2092.22,2300.8,
3583.11,2085.63,2009.34,1975.42,1689.44,2092.1,2300.8,
3583.11,2085.64,2009.21,1975.22,1689.53,2092.38,2300.88,
3583.12,2085.63,2009.49,1975.38,1689.43,2092.01,2300.57,
3583.12,2085.32,2012.86,1973.79,1689.46,2092.25,2301.05,
3583.13,2085.66,2009.54,1975.07,1689.51,2091.99,2301.01,
3583.14,2085.68,2009.3,1975.14,1689.2,2092.12,2301.04,
3583.14,2085.49,2009.38,1975.46,1689.49,2092.16,2300.88,
3583.15,2085.64,2009.39,1975.34,1689.41,2092.19,2300.67,
3583.15,2085.84,2009.35,1975.14,1689.57,2092.22,2300.79,
3583.16,2085.47,2009.01,1975.37,1689.03,2092.4,2301.02,
3583.17,2085.85,2009.46,1975.37,1689.54,2092.11,2300.9,
3583.17,2085.48,2009.42,1975.5,1689.51,2092.09,2301,
3583.18,2085.3,2009.33,1975.11,1689.68,2092.07,2300.87,
3583.18,2086.01,2009.29,1975.36,1689.57,2092.39,2300.56,
3583.19,2085.45,2009.32,1975.29,1689.9,2092.29,2300.98,
3583.19,2085.68,2009.4,1975.44,1689.57,2092.18,2300.89,
3583.2,2085.3,2009.51,1975.15,1689.66,2091.83,2300.76,
3583.2,2085.55,2009.35,1975.05,1689.32,2092.1,2301.01,
3583.21,2085.72,2009.47,1975.41,1689.35,2091.84,2300.77,
3583.21,2085.34,2009.36,1981.56,1688.46,2088.9,2293.59,
3583.22,2090.54,2002.99,1981.05,1688.18,2087.59,2294,
3583.23,2092.84,2009.03,1969.84,1694.53,2085.67,2303.78,
3583.23,2089.61,2009.3,1975.75,1689.46,2092.23,2300.94,
3583.24,2085.67,2009.12,1975.32,1689.53,2092.03,2301.3,
3583.25,2085.99,2009.3,1975.53,1689.4,2092.14,2300.84,
3583.25,2085.71,2009.4,1975.28,1689.79,2092.44,2300.92,
3583.26,2085.45,2009.29,1975.15,1689.45,2092.07,2300.81,
3583.26,2085.36,2009.4,1975.57,1689.57,2092.27,2300.87,
3583.27,2085.74,2009.45,1975.19,1689.52,2092.1,2300.94,
3583.27,2085.62,2009.15,1974.97,1689.31,2092.12,2300.82,
3583.28,2085.43,2009.13,1975.42,1689.74,2092.29,2300.99,
3583.29,2085.69,2009.13,1975.2,1689.48,2092.02,2300.87,
3583.29,2086.08,2009.57,1975.54,1689.58,2092.16,2300.76,
3583.29,2085.55,2009.4,1975.14,1689.68,2092.58,2301.1,
3583.3,2085.58,2009.31,1975.2,1689.46,2092.26,2267.69,
3583.31,2079.15,2007.29,1980.07,1693.35,2092.12,2300.74,
3583.31,2078.93,2015.31,1969.59,1688.85,2092.54,2301.13,
3583.32,2085.69,2009.67,1975.35,1689.51,2092.26,2300.78,
3583.33,2085.66,2009.63,1975.35,1689.46,2092.04,2301.1,
3583.33,2085.98,2009.47,1975.48,1689.32,2091.98,2301.24,
3583.34,2085.96,2009.24,1975.47,1689.54,2092.28,2300.96,
3583.34,2085.49,2009.42,1975.43,1689.82,2092.34,2301.09,
3583.35,2085.86,2009.4,1975.11,1689.25,2085.61,2302.82,
3583.35,2085.84,2009.56,1975.34,1689.49,2092.16,2300.92,
3583.36,2085.43,2009.55,1975.25,1689.49,2092.54,2301.12,
3583.37,2085.64,2009.57,1975.15,1689.55,2092.03,2300.88,
3583.37,2085.66,2009.12,1975.45,1689.76,2092.28,2300.95,
3583.38,2085.52,2009.36,1975.15,1689.75,2092.15,2300.8,
3583.38,2085.87,2009.87,1975.47,1689.5,2091.81,2300.76,
3583.39,2085.72,2009.26,1975.29,1689.51,2092.36,2300.82,
3583.4,2085.5,2003.69,1981.22,1688.19,2088.72,2305.19,
3583.4,2078.9,2011.65,1975.52,1691.03,2091.56,2298.82,
3583.4,2087.47,2004.34,1981.47,1688.22,2088.67,2301.05,
3583.41,2085.78,2009.65,1975.42,1689.52,2092.02,2300.79,
3583.41,2085.68,2009.34,1975.51,1689.57,2092.23,2300.92,
3583.42,2085.64,2009.13,1975.68,1689.53,2092.22,2300.92,
3583.42,2081.82,2006.9,1973.66,1688.57,2091.18,2300.31,
3583.43,2085.25,2009.27,1975.24,1689.74,2092.35,2300.96,
3583.44,2085.67,2009.45,1975.37,1692.35,2086.36,2303.69,
3583.44,2085.22,2006.82,1981.13,1688.14,2088.54,2340.93,
3583.45,2085.85,2009.68,1975.27,1689.83,2092.46,2301,
3583.45,2085.88,2009.33,1975.41,1689.5,2092.27,2300.94,
3583.46,2085.45,2009.4,1975.42,1689.61,2092.09,2301.05,
3583.46,2085.48,2009.29,1975.22,1689.48,2092.25,2300.62,
3583.47,2085.77,2009.68,1975.53,1689.67,2092.01,2300.84,
3583.47,2085.4,2009.4,1975.32,1689.46,2092.38,2300.95,
